Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,2.5397,2.696683,2.423129,0.624822,0.707199,0.741393,0.508251,0.447634,1.45481,1.283839,1.372433,1.025827,0.438308,0.436754,0.568868,0.488045,0.718079,0.470948,0.842422,0.461622,0.472502,0.475611,0.481828,0.472502,0.441417,0.819108,0.84553,0.565759,0.511359,0.520685,0.509805,0.522239,10.478983,10.875325,10.418365,11.35249,0.385462,0.383908,0.383908,0.383908,0.382354,0.385462,0.382354,0.383908,0.385462,0.383908,0.385462,0.382354
2,2.807037,2.988888,2.690466,0.756936,0.800456,0.848639,0.557988,0.472502,1.781209,1.580707,1.712821,1.272959,0.436754,0.4352,0.626376,0.528457,0.854856,0.512914,0.990079,0.500479,0.537782,0.533119,0.545554,0.533119,0.438308,0.955885,0.993187,0.646582,0.514468,0.522239,0.509805,0.526902,10.601771,10.959256,10.527165,11.481496,0.385462,0.383908,0.385462,0.383908,0.382354,0.385462,0.383908,0.383908,0.383908,0.383908,0.383908,0.383908
3,2.971791,3.192499,2.859883,0.893713,0.893713,0.962102,0.609279,0.503588,2.082741,1.857369,2.051655,1.504547,0.4352,0.4352,0.688548,0.576639,0.990079,0.565759,1.142399,0.556434,0.621714,0.606171,0.620159,0.610834,0.4352,1.098879,1.157942,0.725851,0.514468,0.520685,0.509805,0.528457,10.625085,10.957702,10.541154,11.509473,0.385462,0.383908,0.385462,0.383908,0.383908,0.383908,0.383908,0.383908,0.383908,0.383908,0.383908,0.382354
4,3.124111,3.379013,3.005985,1.056913,0.991633,1.080227,0.669896,0.542445,2.374946,2.112272,2.371837,1.726809,0.444525,0.4352,0.753828,0.634148,1.13929,0.631039,1.299381,0.629485,0.727405,0.699428,0.710308,0.710308,0.433645,1.251199,1.33513,0.815999,0.516022,0.522239,0.511359,0.530011,10.628194,10.945268,10.555142,11.518799,0.385462,0.385462,0.385462,0.383908,0.382354,0.383908,0.383908,0.383908,0.385462,0.383908,0.383908,0.383908
5,3.282648,3.57019,3.156751,1.272959,1.098879,1.201462,0.742948,0.595291,2.651608,2.35474,2.653163,1.947518,0.467839,0.4352,0.823771,0.705645,1.310261,0.722742,1.471907,0.733622,0.865736,0.829988,0.831542,0.847085,0.467839,1.41129,1.512318,0.923245,0.516022,0.522239,0.509805,0.531565,10.62664,10.926616,10.541154,11.509473,0.385462,0.383908,0.385462,0.382354,0.383908,0.383908,0.383908,0.382354,0.383908,0.383908,0.383908,0.383908
6,3.467608,3.790899,3.324613,1.571381,1.21545,1.322696,0.829988,0.668342,2.929825,2.590991,2.890968,2.18066,0.500479,0.433645,0.898376,0.797348,1.515427,0.848639,1.66153,0.873508,1.04137,1.00873,0.993187,1.04137,0.519131,1.582261,1.684844,1.056913,0.514468,0.522239,0.511359,0.533119,10.61576,10.920399,10.527165,11.498593,0.385462,0.383908,0.383908,0.382354,0.383908,0.383908,0.382354,0.383908,0.385462,0.385462,0.383908,0.383908
7,3.688316,4.042693,3.53755,1.966169,1.34601,1.442376,0.945005,0.766262,3.217368,2.831905,3.094579,2.45266,0.545554,0.446079,0.98697,0.898376,1.757895,1.016502,1.882238,1.064685,1.265187,1.244981,1.207679,1.30249,0.587519,1.761004,1.851152,1.229439,0.516022,0.520685,0.511359,0.533119,10.614205,10.917291,10.538045,11.501701,0.385462,0.383908,0.385462,0.383908,0.383908,0.385462,0.383908,0.383908,0.383908,0.383908,0.383908,0.383908
8,3.938556,4.324018,3.794007,2.438672,1.485895,1.566718,1.086444,0.88905,3.498693,3.075928,3.260888,2.760408,0.610834,0.474057,1.089553,1.004067,2.022123,1.229439,2.123152,1.276067,1.529415,1.540295,1.481233,1.625781,0.693211,1.945964,2.015906,1.428387,0.514468,0.522239,0.509805,0.534674,10.587782,10.887759,10.50696,11.473724,0.383908,0.383908,0.385462,0.382354,0.383908,0.383908,0.382354,0.382354,0.383908,0.383908,0.383908,0.383908
9,4.218327,4.611561,4.111081,2.95314,1.636661,1.700387,1.252753,1.047587,3.773801,3.329276,3.42875,3.082145,0.699428,0.520685,1.199907,1.120639,2.30034,1.50921,2.38738,1.555838,1.855815,1.928866,1.835609,2.025232,0.837759,2.14802,2.183769,1.645987,0.514468,0.522239,0.509805,0.534674,10.590891,10.890868,10.503851,11.467507,0.385462,0.383908,0.383908,0.383908,0.383908,0.385462,0.383908,0.383908,0.383908,0.382354,0.383908,0.382354
10,4.507424,4.882006,4.440589,3.43963,1.792089,1.832501,1.417507,1.227884,4.030258,3.568636,3.58107,3.40699,0.811336,0.592182,1.311816,1.240319,2.563014,1.818512,2.6485,1.837164,2.210192,2.356294,2.252157,2.451106,1.025827,2.346969,2.34386,1.858924,0.514468,0.522239,0.509805,0.534674,10.581565,10.883096,10.478983,11.444193,0.383908,0.383908,0.385462,0.382354,0.383908,0.385462,0.383908,0.383908,0.382354,0.382354,0.382354,0.383908
