Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,3.343314,3.393034,3.194153,3.23182,0.442963,0.768405,0.834698,0.861819,0.441456,0.420363,0.441456,1.939092,0.46707,0.435429,0.435429,0.452003,0.465563,1.099873,1.080287,1.191781,1.585023,1.67693,1.58201,1.652823,0.424883,0.488163,0.427896,0.822645,0.50323,0.506243,0.504736,0.501723,10.236356,9.145522,10.046514,9.83558,0.373656,0.373656,0.375162,0.373656,0.375162,0.373656,0.373656,0.372149,0.375162,0.373656,0.375162,0.373656
2,3.772716,3.83901,3.558768,3.641635,0.439949,0.881405,0.973313,0.998926,0.441456,0.417349,0.438443,2.424241,0.48967,0.430909,0.435429,0.474603,0.522817,1.319848,1.294235,1.441889,1.960185,2.073186,1.963199,2.044559,0.421869,0.53939,0.424883,0.986873,0.504736,0.50775,0.506243,0.50323,10.304156,9.198256,10.100755,9.904887,0.373656,0.373656,0.373656,0.373656,0.373656,0.375162,0.373656,0.373656,0.375162,0.373656,0.373656,0.373656
3,4.036385,4.120758,3.783263,3.89325,0.436936,1.000433,1.116447,1.145074,0.486656,0.417349,0.436936,2.886791,0.52131,0.430909,0.433923,0.501723,0.59815,1.550369,1.505169,1.69953,2.323294,2.455882,2.326307,2.430268,0.418856,0.59815,0.423376,1.157127,0.504736,0.506243,0.50775,0.504736,10.277036,9.178669,10.076648,9.891327,0.375162,0.372149,0.373656,0.373656,0.375162,0.376669,0.373656,0.373656,0.375162,0.373656,0.373656,0.372149
4,4.256359,4.345253,3.983651,4.104185,0.436936,1.122473,1.268621,1.298755,0.61171,0.415843,0.435429,3.328247,0.563497,0.427896,0.433923,0.53939,0.688551,1.794451,1.731171,1.969225,2.677363,2.82351,2.67887,2.80995,0.418856,0.676497,0.418856,1.340941,0.504736,0.50775,0.504736,0.501723,10.237862,9.156069,10.055554,9.8627,0.373656,0.372149,0.375162,0.373656,0.373656,0.375162,0.373656,0.375162,0.375162,0.372149,0.373656,0.373656
5,4.465787,4.553174,4.178012,4.321146,0.435429,1.256568,1.423809,1.459969,0.744298,0.412829,0.432416,3.760663,0.619244,0.426389,0.432416,0.596644,0.809085,2.044559,1.967719,2.25248,3.023898,3.188126,3.026912,3.185113,0.417349,0.774431,0.417349,1.539823,0.506243,0.506243,0.50323,0.501723,10.198689,9.130455,10.025421,9.83106,0.375162,0.373656,0.375162,0.373656,0.373656,0.375162,0.372149,0.373656,0.373656,0.372149,0.372149,0.373656
6,4.697815,4.764109,4.397987,4.569748,0.432416,1.396688,1.58201,1.625703,0.913046,0.411322,0.430909,4.138838,0.696084,0.423376,0.429403,0.676497,0.964273,2.306721,2.228374,2.559842,3.376461,3.548222,3.370434,3.570822,0.48967,0.902499,0.415843,1.756784,0.504736,0.506243,0.504736,0.50323,10.162528,9.101829,9.983234,9.784353,0.373656,0.372149,0.375162,0.373656,0.373656,0.375162,0.373656,0.373656,0.373656,0.375162,0.373656,0.375162
7,4.952443,4.991617,4.669188,4.853003,0.482136,1.547356,1.747744,1.803491,1.148087,0.412829,0.432416,4.465787,0.791005,0.423376,0.424883,0.789498,1.16466,2.579429,2.511629,2.886791,3.739569,3.909824,3.712449,3.970091,0.563497,1.068233,0.415843,1.994839,0.504736,0.504736,0.50323,0.50323,10.114315,9.062655,9.947074,9.740659,0.375162,0.373656,0.372149,0.372149,0.373656,0.375162,0.373656,0.373656,0.375162,0.372149,0.373656,0.372149
8,5.220632,5.231178,5.005177,5.176938,0.546923,1.714597,1.916492,1.984292,1.478049,0.408309,0.427896,4.779176,0.910032,0.421869,0.426389,0.931126,1.419289,2.867204,2.817484,3.225793,4.110212,4.269919,4.060491,4.38292,0.670471,1.282181,0.414336,2.25248,0.506243,0.504736,0.501723,0.501723,10.078155,9.026495,9.906394,9.701486,0.373656,0.373656,0.373656,0.373656,0.375162,0.375162,0.373656,0.372149,0.373656,0.372149,0.372149,0.373656
9,5.52498,5.514434,5.424033,5.521967,0.641844,1.895398,2.101813,2.169613,1.921012,0.568017,0.46707,5.071471,1.063713,0.444469,0.427896,1.090833,1.749251,3.167033,3.142926,3.567808,4.479347,4.631521,4.42812,4.773149,0.819632,1.566943,0.415843,2.525189,0.50323,0.504736,0.501723,0.501723,10.049528,9.002388,9.883793,9.675872,0.373656,0.373656,0.373656,0.372149,0.372149,0.373656,0.373656,0.373656,0.375162,0.373656,0.373656,0.373656
10,5.856449,5.823302,5.863982,5.868502,0.780458,2.074693,2.282614,2.354934,2.466428,0.753338,0.662937,5.320072,1.258074,0.49419,0.426389,1.267114,2.133453,3.441248,3.475901,3.87065,4.845469,4.987097,4.791229,5.137765,1.013993,1.914985,0.415843,2.790364,0.501723,0.504736,0.50323,0.49871,10.010354,8.970748,9.841606,9.641219,0.373656,0.372149,0.375162,0.373656,0.373656,0.375162,0.373656,0.373656,0.372149,0.372149,0.370642,0.375162
11,6.147237,6.129157,6.243665,6.209011,0.952219,2.258507,2.458895,2.532722,3.108272,1.017006,0.887432,5.550594,1.473529,0.57555,0.424883,1.453942,2.511629,3.683822,3.765183,4.125278,5.188992,5.315552,5.148311,5.45266,1.256568,2.241934,0.415843,3.044992,0.50323,0.50323,0.501723,0.500216,9.965154,8.930068,9.800926,9.591498,0.373656,0.373656,0.373656,0.372149,0.372149,0.375162,0.372149,0.373656,0.373656,0.373656,0.372149,0.373656
12,6.415426,6.382279,6.525413,6.498293,1.172194,2.440815,2.638189,2.71503,3.735049,1.392168,1.235474,5.785635,1.673917,0.691564,0.474603,1.639263,2.853644,3.905304,4.046931,4.372373,5.494847,5.594287,5.44362,5.716328,1.569956,2.550802,0.414336,3.292087,0.50323,0.50323,0.500216,0.500216,9.959127,8.913494,9.785859,9.580952,0.375162,0.372149,0.373656,0.372149,0.372149,0.375162,0.372149,0.375162,0.372149,0.370642,0.373656,0.373656
13,6.59924,6.564587,6.823735,6.749908,1.440382,2.611069,2.811457,2.879257,4.280466,1.892385,1.728157,5.970956,1.865265,0.845245,0.560483,1.826091,3.138406,4.102678,4.322653,4.584815,5.746462,5.820289,5.692221,5.98301,1.914985,2.840084,0.473096,3.512061,0.501723,0.50323,0.500216,0.497203,9.927487,8.887881,9.754219,9.547805,0.372149,0.372149,0.373656,0.373656,0.372149,0.375162,0.372149,0.372149,0.373656,0.372149,0.372149,0.372149
14,6.746894,6.700187,7.031656,6.921669,1.72665,2.770777,2.975685,3.041978,4.694802,2.501082,2.373014,6.144224,2.062639,1.048646,0.696084,1.979772,3.397554,4.275946,4.559201,4.791229,5.957396,6.017663,5.906169,6.199971,2.226867,3.123339,0.61171,3.75765,0.50323,0.501723,0.500216,0.500216,9.900367,8.866787,9.731619,9.531231,0.372149,0.373656,0.373656,0.373656,0.372149,0.375162,0.372149,0.370642,0.375162,0.370642,0.370642,0.373656
15,6.864415,6.775521,7.212457,7.06631,1.982785,2.922951,3.135392,3.206206,5.086538,3.117312,3.151966,6.287358,2.250974,1.283688,0.875379,2.140986,3.635609,4.431134,4.782189,4.978057,6.154771,6.187918,6.088477,6.383785,2.496562,3.379474,0.824152,3.980638,0.500216,0.50323,0.501723,0.497203,9.87626,8.850214,9.712032,9.513151,0.373656,0.372149,0.373656,0.372149,0.373656,0.373656,0.372149,0.370642,0.373656,0.372149,0.372149,0.373656
16,6.948789,6.822228,7.345045,7.176297,2.21632,3.063072,3.29058,3.379474,5.372806,3.634102,3.845037,6.421452,2.421228,1.499142,1.104393,2.296174,3.85257,4.560708,4.970524,5.146805,6.314478,6.322012,6.249691,6.53144,2.74667,3.622049,1.117953,4.178012,0.501723,0.500216,0.500216,0.49871,9.85818,8.823094,9.686419,9.481511,0.373656,0.372149,0.372149,0.372149,0.373656,0.373656,0.372149,0.372149,0.372149,0.372149,0.373656,0.370642
17,7.018096,6.835788,7.452019,7.275738,2.461908,3.201686,3.451794,3.536168,5.613874,4.037891,4.372373,6.546506,2.606549,1.705557,1.369568,2.458895,4.058985,4.691789,5.143791,5.318566,6.478706,6.442546,6.398852,6.670054,2.957605,3.864623,1.508182,4.381413,0.500216,0.50323,0.49871,0.497203,9.847633,8.818574,9.671352,9.478498,0.375162,0.370642,0.376669,0.370642,0.375162,0.372149,0.372149,0.373656,0.372149,0.373656,0.372149,0.373656
