Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,4.390021,5.065232,4.763104,4.055848,1.222248,1.563287,1.510643,1.144427,0.922408,0.970474,1.004807,0.901808,0.803388,0.780499,0.762188,0.686656,0.771344,0.762188,0.746166,0.743877,0.791943,0.746166,0.775921,0.785077,7.507439,5.715267,6.383612,6.140993,0.764477,0.769055,0.771344,0.755322,8.173495,8.615244,8.381781,7.253376,0.59968,0.620279,0.627146,0.627146,1.77615,1.831083,1.744106,1.75555,4.234379,4.065003,4.138247,4.321355
2,4.573129,5.571069,5.342184,4.717327,1.338979,1.668574,1.631952,1.258869,0.945296,0.986496,1.025406,0.926986,0.812543,0.787366,0.773632,0.686656,0.773632,0.764477,0.748455,0.746166,0.789654,0.746166,0.773632,0.785077,7.479973,5.7084,6.379034,6.140993,0.764477,0.771344,0.769055,0.75761,8.162051,8.578622,8.379492,7.237354,0.59968,0.620279,0.627146,0.629435,1.778439,1.83566,1.744106,1.757839,4.236667,4.065003,4.140536,4.321355
3,4.703593,5.994507,5.857176,5.294118,1.474022,1.792172,1.780728,1.391623,0.968185,1.007095,1.048295,0.952163,0.819409,0.794232,0.785077,0.693523,0.77821,0.766766,0.750744,0.748455,0.789654,0.743877,0.773632,0.782788,7.475395,5.706111,6.379034,6.140993,0.764477,0.769055,0.766766,0.75761,8.155184,8.548867,8.381781,7.232776,0.59968,0.620279,0.624857,0.629435,1.778439,1.840238,1.746395,1.757839,4.236667,4.065003,4.145113,4.316777
4,4.888991,6.321813,6.278325,5.772488,1.627375,1.934081,1.934081,1.549554,0.995651,1.025406,1.073472,0.979629,0.828565,0.79881,0.794232,0.704967,0.782788,0.771344,0.755322,0.753033,0.789654,0.743877,0.773632,0.785077,7.477684,5.706111,6.381323,6.145571,0.764477,0.769055,0.766766,0.75761,8.148318,8.530556,8.374914,7.237354,0.59968,0.620279,0.627146,0.627146,1.778439,1.840238,1.746395,1.760128,4.236667,4.060426,4.140536,4.3122
5,5.046921,6.582742,6.580453,6.14786,1.794461,2.089723,2.087434,1.712062,1.023117,1.043717,1.09865,1.004807,0.835431,0.805676,0.803388,0.720989,0.787366,0.773632,0.75761,0.753033,0.789654,0.741588,0.773632,0.785077,7.486839,5.7084,6.383612,6.157015,0.764477,0.769055,0.764477,0.75761,8.141451,8.528267,8.379492,7.244221,0.597391,0.620279,0.627146,0.629435,1.778439,1.837949,1.748684,1.757839,4.227512,4.05127,4.133669,4.305333
6,5.243763,6.775006,6.797894,6.417945,1.95697,2.245365,2.247654,1.87686,1.055161,1.068894,1.128405,1.034562,0.842298,0.812543,0.812543,0.734722,0.791943,0.77821,0.762188,0.75761,0.787366,0.741588,0.773632,0.785077,7.498283,5.7084,6.385901,6.159304,0.764477,0.769055,0.766766,0.75761,8.139162,8.535134,8.386358,7.244221,0.59968,0.620279,0.627146,0.629435,1.778439,1.837949,1.750973,1.757839,4.220645,4.046693,4.126802,4.298466
7,5.497826,6.916915,6.958114,6.619364,2.117189,2.403296,2.407874,2.041657,1.07805,1.094072,1.155871,1.062028,0.849165,0.819409,0.817121,0.743877,0.789654,0.77821,0.762188,0.759899,0.787366,0.743877,0.773632,0.785077,7.498283,5.703822,6.385901,6.157015,0.766766,0.769055,0.766766,0.759899,8.136873,8.535134,8.38407,7.248798,0.59968,0.620279,0.627146,0.624857,1.778439,1.837949,1.750973,1.757839,4.213779,4.039826,4.122225,4.289311
8,5.765621,7.022202,7.070268,6.76585,2.270542,2.558938,2.568093,2.211032,1.103227,1.126116,1.187915,1.094072,0.853742,0.823987,0.823987,0.755322,0.791943,0.77821,0.759899,0.759899,0.789654,0.743877,0.773632,0.785077,7.500572,5.703822,6.38819,6.157015,0.764477,0.769055,0.769055,0.75761,8.136873,8.537423,8.381781,7.248798,0.597391,0.622568,0.627146,0.627146,1.77615,1.83566,1.753262,1.75555,4.206912,4.030671,4.113069,4.280156
9,6.019684,7.111467,7.148089,6.871138,2.43534,2.716869,2.739757,2.37583,1.130694,1.151293,1.21767,1.123827,0.85832,0.826276,0.830854,0.769055,0.794232,0.782788,0.762188,0.759899,0.789654,0.743877,0.773632,0.785077,7.495995,5.703822,6.385901,6.157015,0.766766,0.769055,0.766766,0.75761,8.139162,8.539712,8.381781,7.248798,0.59968,0.620279,0.627146,0.627146,1.77615,1.83566,1.750973,1.757839,4.197757,4.019226,4.103914,4.273289
10,6.237125,7.203021,7.209888,6.948959,2.597848,2.877089,2.918288,2.552071,1.167315,1.183337,1.249714,1.15816,0.865187,0.833143,0.83772,0.782788,0.796521,0.782788,0.762188,0.759899,0.789654,0.746166,0.775921,0.785077,7.500572,5.706111,6.383612,6.159304,0.764477,0.769055,0.766766,0.75761,8.139162,8.542,8.381781,7.248798,0.597391,0.620279,0.624857,0.627146,1.77615,1.83566,1.750973,1.75555,4.186313,4.01236,4.097047,4.257267
