Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,4.932479,4.991989,3.424125,4.305333,0.753033,0.743877,0.734722,0.771344,1.428244,1.371023,1.423667,1.366445,2.531472,1.524376,2.696269,2.787823,3.907073,3.13344,0.6981,3.028153,4.284733,4.67155,4.412909,4.177157,5.204852,0.79881,3.318837,3.062486,0.794232,0.805676,0.819409,0.812543,6.189059,6.335546,,6.62623,0.794232,0.801099,0.79881,0.840009,6.102083,6.255436,6.557565,6.823072,7.555505,7.560082,7.793545,6.836805
2,5.353628,5.454337,4.09247,5.014878,0.759899,0.755322,0.741588,0.775921,1.61593,1.560998,1.613642,1.565576,3.016709,1.911192,3.211261,3.29366,4.447242,3.707942,0.693523,3.630121,4.694438,4.911879,4.728771,4.472419,5.342184,0.915541,3.749142,3.584344,0.794232,0.807965,0.817121,0.812543,6.18677,6.317235,,6.614786,0.794232,0.801099,0.79881,0.83772,6.108949,6.260014,6.564431,6.827649,7.56466,7.56466,7.793545,6.839094
3,5.646601,5.804532,4.605173,5.552758,0.762188,0.755322,0.743877,0.780499,1.831083,1.762417,1.821927,1.778439,3.495079,2.302586,3.714809,3.77203,4.959945,4.220645,0.691234,4.17258,5.044633,5.078965,4.962234,4.733349,5.420005,1.123827,4.090181,3.941405,0.791943,0.805676,0.817121,0.814832,6.18677,6.305791,,6.614786,0.791943,0.801099,0.79881,0.83772,6.115816,6.260014,6.569009,6.829938,7.562371,7.56466,7.793545,6.841382
4,5.843442,6.042573,5.042344,5.973907,0.769055,0.75761,0.750744,0.787366,2.066835,1.977569,2.039368,2.005035,3.93225,2.700847,4.170291,4.209201,5.397116,4.664683,0.686656,4.646372,5.307851,5.200275,5.138476,4.946212,5.458915,1.474022,4.325933,4.200046,0.796521,0.805676,0.819409,0.814832,6.189059,6.305791,,6.617075,0.794232,0.801099,0.801099,0.840009,6.115816,6.260014,6.573587,6.829938,7.562371,7.56466,7.793545,6.841382
5,6.015106,6.248569,5.431449,6.301213,0.773632,0.759899,0.759899,0.791943,2.300298,2.190433,2.256809,2.229343,4.323644,3.089952,4.536507,4.593729,5.729,5.0309,0.686656,5.024033,5.518425,5.303273,5.275807,5.104143,5.48867,1.913481,4.463264,4.392309,0.796521,0.805676,0.817121,0.814832,6.18677,6.301213,,6.621653,0.794232,0.79881,0.801099,0.83772,6.120394,6.264591,6.575875,6.832227,7.56466,7.566949,7.795834,6.843671
6,6.179904,6.463722,5.76791,6.532387,0.773632,0.762188,0.771344,0.796521,2.513161,2.394141,2.467384,2.462806,4.655528,3.469902,4.818036,4.916457,5.980774,5.321584,0.684367,5.31014,5.690089,5.385672,5.371939,5.207141,5.518425,2.323186,4.538796,4.547951,0.796521,0.803388,0.817121,0.812543,6.184482,6.28748,,6.623941,0.791943,0.801099,0.79881,0.83772,6.122683,6.264591,6.573587,6.832227,7.56466,7.56466,7.791257,6.841382
7,6.324102,6.635386,6.070039,6.690318,0.773632,0.762188,0.773632,0.796521,2.712291,2.588693,2.675669,2.691691,4.921035,3.833829,5.046921,5.181964,6.184482,5.550469,0.684367,5.550469,5.797665,5.440604,5.442893,5.280385,5.534447,2.632181,4.593729,4.664683,0.79881,0.807965,0.819409,0.812543,6.179904,6.278325,,6.621653,0.794232,0.801099,0.801099,0.83772,6.122683,6.264591,6.571298,6.832227,7.56466,7.566949,7.795834,6.84596
8,6.420233,6.749828,6.349279,6.802472,0.773632,0.762188,0.780499,0.79881,2.911421,2.780957,2.883955,2.91371,5.138476,4.170291,5.236896,5.397116,6.330968,5.726711,0.682078,5.754177,5.86862,5.46807,5.486381,5.344472,5.545892,2.881666,4.632639,4.76997,0.79881,0.807965,0.819409,0.814832,6.182193,6.278325,,6.621653,0.794232,0.801099,0.79881,0.83772,6.124971,6.26688,6.575875,6.832227,7.56466,7.566949,7.798123,6.843671
9,6.493477,6.861982,6.594186,6.923781,0.773632,0.762188,0.785077,0.801099,3.092241,2.959487,3.087663,3.121996,5.307851,4.449531,5.387961,5.557336,6.4477,5.877775,0.872053,5.932708,5.923552,5.484092,5.511559,5.399405,5.559625,3.11284,4.662394,4.863813,0.796521,0.805676,0.817121,0.814832,6.182193,6.276036,,6.621653,0.794232,0.801099,0.801099,0.83772,6.12726,6.26688,6.575875,6.832227,7.566949,7.56466,7.798123,6.84596
10,6.575875,6.976425,6.781872,7.051957,0.773632,0.764477,0.789654,0.801099,3.270771,3.126574,3.279927,3.316548,5.431449,4.660105,5.513848,5.685512,6.548409,5.985351,1.320668,6.086061,5.976196,5.506981,5.539025,5.456626,5.566491,3.330282,4.694438,4.937057,0.796521,0.805676,0.819409,0.814832,6.182193,6.278325,,6.623941,0.791943,0.801099,0.801099,0.83772,6.12726,6.26688,6.578164,6.836805,7.566949,7.566949,7.795834,6.848249
