Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,3.339437,0.693523,2.819867,3.437858,5.078965,4.818036,5.017166,5.360494,5.275807,5.298695,5.097276,5.582513,5.6878,6.598764,6.072328,6.129549,6.722362,5.909819,6.395056,5.463493,0.807965,0.830854,0.819409,0.823987,6.68574,6.102083,6.095216,6.953536,0.590524,0.590524,0.588235,0.592813,0.597391,0.59968,0.597391,0.597391,8.928817,8.979171,9.132525,9.034104,9.723049,9.711604,9.533074,9.594873,9.169146,9.409476,9.375143,9.324788
2,3.957427,0.691234,3.33257,4.030671,5.701534,5.424582,5.637446,5.999084,5.754177,5.735866,5.525292,5.973907,5.980774,6.829938,6.335546,6.340124,6.884871,6.191348,6.704051,5.715267,0.805676,0.830854,0.819409,0.821698,6.681163,6.090639,6.083772,6.951247,0.588235,0.588235,0.588235,0.592813,0.597391,0.59968,0.597391,0.597391,8.889906,8.94255,9.093614,9.00206,9.688716,9.674983,9.498741,9.562829,9.123369,9.36141,9.329366,9.276722
3,4.499886,0.688945,3.765164,4.525063,6.209659,5.905241,6.12726,6.520943,6.102083,6.070039,5.850309,6.301213,6.241703,7.047379,6.619364,6.530098,7.141222,6.433967,7.024491,5.941863,0.805676,0.830854,0.819409,0.821698,6.681163,6.090639,6.074617,6.94667,0.590524,0.588235,0.590524,0.592813,0.59968,0.59968,0.597391,0.597391,8.850996,8.90135,9.050126,8.960861,9.645228,9.633783,9.457542,9.519341,9.073014,9.306477,9.269856,9.22179
4,4.962234,0.684367,4.140536,4.934768,6.605631,6.30808,6.530098,6.935225,6.424811,6.383612,6.131838,6.601053,6.520943,7.269398,6.882582,6.724651,7.379263,6.676585,7.38613,6.198215,0.805676,0.830854,0.819409,0.821698,6.688029,6.08835,6.074617,6.94667,0.590524,0.588235,0.590524,0.592813,0.597391,0.59968,0.597391,0.597391,8.805219,8.857862,9.006638,8.917372,9.594873,9.585718,9.409476,9.478141,9.015793,9.244678,9.205768,9.157702
5,5.342184,0.686656,4.483864,5.271229,6.891737,6.672007,6.857404,7.228199,6.747539,6.690318,6.408789,6.859693,6.793317,7.447929,7.058824,6.912337,7.52575,6.898604,7.699702,6.523232,0.807965,0.830854,0.819409,0.823987,6.694896,6.08835,6.076905,6.94667,0.590524,0.590524,0.590524,0.592813,0.597391,0.59968,0.597391,0.597391,8.754864,8.805219,8.951705,8.867018,9.546807,9.535363,9.363699,9.430076,8.953994,9.176013,9.139391,9.095903
6,5.635157,0.782788,4.815747,5.550469,7.056535,7.010758,7.106889,7.434195,7.054246,7.00618,6.674296,7.070268,7.033646,7.532616,7.154955,7.090867,7.605859,7.138933,7.942321,6.873426,0.807965,0.830854,0.821698,0.826276,6.710918,6.08835,6.083772,6.955825,0.588235,0.588235,0.590524,0.595102,0.597391,0.59968,0.597391,0.595102,8.699931,8.750286,8.899062,8.816663,9.494163,9.48043,9.308766,9.377432,8.88304,9.098192,9.063859,9.02266
7,5.870909,0.968185,5.127031,5.786221,7.132067,7.280842,7.28542,7.596704,7.315175,7.28542,6.900893,7.221332,7.251087,7.541772,7.228199,7.214466,7.647059,7.383841,8.107118,7.170977,0.807965,0.833143,0.819409,0.823987,6.717784,6.092927,6.08835,6.955825,0.588235,0.590524,0.588235,0.592813,0.597391,0.601968,0.597391,0.595102,8.644999,8.693065,8.84184,8.759442,9.434653,9.416342,9.249256,9.317922,8.812085,9.027237,8.990616,8.951705
8,6.090639,1.27718,5.415427,6.026551,7.216754,7.516594,7.450217,7.747768,7.576104,7.502861,7.097734,7.340352,7.427329,7.555505,7.310597,7.349508,7.718013,7.615015,8.198672,7.418173,0.807965,0.833143,0.819409,0.823987,6.717784,6.092927,6.08835,6.958114,0.588235,0.590524,0.588235,0.595102,0.597391,0.59968,0.597391,0.597391,8.585489,8.635843,8.780041,8.70222,9.375143,9.356832,9.189746,9.2607,8.738842,8.949416,8.910506,8.876173
9,6.276036,1.847105,5.667201,6.262303,7.30602,7.708858,7.596704,7.919432,7.711147,7.656214,7.278553,7.436484,7.557794,7.566949,7.354086,7.514305,7.772946,7.786679,8.219272,7.576104,0.807965,0.833143,0.819409,0.823987,6.717784,6.092927,6.090639,6.960403,0.590524,0.590524,0.588235,0.592813,0.597391,0.59968,0.597391,0.597391,8.519112,8.569467,8.713664,8.640421,9.306477,9.290455,9.12108,9.198901,8.66331,8.864729,8.830396,8.796063
10,6.4477,2.542916,5.916686,6.449989,7.376974,7.839322,7.706569,8.086519,7.729458,7.715724,7.363241,7.514305,7.663081,7.562371,7.392996,7.656214,7.777523,7.891966,8.258183,7.688258,0.805676,0.833143,0.819409,0.823987,6.715496,6.095216,6.08835,6.962692,0.590524,0.588235,0.590524,0.595102,0.597391,0.59968,0.597391,0.595102,8.457313,8.500801,8.649577,8.574044,9.237812,9.214923,9.054704,9.125658,8.574044,8.777752,8.745708,8.715953
