Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,4.23209,0.7393,3.685054,3.636988,6.031128,2.517739,0.702678,5.946441,6.752117,1.002518,0.965896,6.967269,7.376974,7.255665,7.132067,6.241703,7.420462,6.591897,6.541543,5.925841,0.823987,0.819409,0.807965,0.814832,6.552987,6.80705,7.342641,6.573587,0.588235,0.592813,0.588235,0.592813,0.597391,0.59968,0.597391,0.597391,8.5832,8.610666,8.759442,8.674754,9.331655,9.288167,9.116503,9.180591,8.818952,9.052415,9.015793,9.013504
2,4.861524,0.734722,4.323644,4.204623,6.591897,2.883955,0.700389,6.470588,7.003891,1.242847,0.979629,7.235065,7.500572,7.447929,7.312886,6.550698,7.507439,6.749828,6.697185,6.079194,0.823987,0.819409,0.803388,0.812543,6.541543,6.800183,7.342641,6.573587,0.588235,0.590524,0.590524,0.595102,0.597391,0.59968,0.597391,0.595102,8.551156,8.580911,8.731975,8.649577,9.304189,9.258412,9.089036,9.155413,8.786908,9.018082,8.976883,8.979171
3,5.399405,0.734722,4.856947,4.666972,7.02678,3.188373,0.693523,6.836805,7.20531,1.538109,0.995651,7.395285,7.66537,7.605859,7.463951,6.795605,7.66537,6.937514,6.903182,6.280613,0.823987,0.819409,0.807965,0.814832,6.534676,6.800183,7.342641,6.578164,0.590524,0.590524,0.590524,0.592813,0.597391,0.59968,0.597391,0.597391,8.514534,8.542,8.690776,8.612955,9.267567,9.224079,9.052415,9.12108,8.741131,8.965438,8.926528,8.926528
4,5.84802,0.730144,5.298695,5.072099,7.388418,3.559167,0.691234,7.088579,7.409018,2.037079,1.009384,7.548638,7.846189,7.761501,7.594415,7.04509,7.839322,7.138933,7.143511,6.502632,0.823987,0.819409,0.805676,0.814832,6.539254,6.802472,7.342641,6.585031,0.588235,0.588235,0.588235,0.592813,0.59968,0.601968,0.597391,0.597391,8.473335,8.50309,8.649577,8.574044,9.226368,9.185168,9.013504,9.08217,8.688487,8.910506,8.869306,8.871595
5,6.223392,0.727855,5.651179,5.424582,7.699702,4.138247,0.688945,7.28542,7.546349,2.847333,1.036851,7.718013,8.001831,7.90341,7.713436,7.317464,8.075074,7.315175,7.354086,6.772717,0.826276,0.819409,0.810254,0.817121,6.539254,6.802472,7.342641,6.589609,0.590524,0.588235,0.592813,0.595102,0.59968,0.59968,0.597391,0.597391,8.429847,8.459602,8.606088,8.530556,9.180591,9.139391,8.976883,9.04097,8.638132,8.855573,8.814374,8.814374
6,6.518654,0.727855,5.916686,5.729,7.891966,4.898146,0.688945,7.459373,7.605859,3.868162,1.039139,7.871366,8.136873,8.017853,7.816434,7.610437,8.26276,7.454795,7.495995,7.038224,0.823987,0.821698,0.810254,0.814832,6.541543,6.809339,7.340352,6.596475,0.590524,0.590524,0.590524,0.592813,0.597391,0.59968,0.597391,0.595102,8.38407,8.411536,8.558022,8.484779,9.137102,9.089036,8.919661,8.990616,8.578622,8.793774,8.754864,8.752575
7,6.740673,0.725566,6.143282,5.992218,7.999542,5.651179,0.686656,7.62417,7.649348,4.763104,1.027695,7.967498,8.216983,8.120851,7.907988,7.889677,8.40238,7.580682,7.582971,7.246509,0.826276,0.821698,0.810254,0.814832,6.543832,6.811627,7.335775,6.598764,0.590524,0.590524,0.590524,0.592813,0.59968,0.601968,0.59968,0.597391,8.333715,8.36347,8.507668,8.436713,9.08217,9.038682,8.873884,8.944839,8.516823,8.729686,8.690776,8.690776
8,6.903182,0.725566,6.363012,6.221103,8.027008,6.351568,0.686656,7.747768,7.658503,5.42916,1.011673,8.047608,8.251316,8.210117,7.999542,8.116274,8.525978,7.722591,7.708858,7.418173,0.823987,0.821698,0.814832,0.814832,6.54612,6.813916,7.331197,6.601053,0.590524,0.588235,0.590524,0.592813,0.597391,0.601968,0.597391,0.597391,8.285649,8.310826,8.455024,8.386358,9.027237,8.98146,8.818952,8.889906,8.455024,8.66331,8.62211,8.626688
9,7.017624,0.725566,6.534676,6.445411,7.999542,6.930648,0.684367,7.786679,7.642481,5.818265,1.009384,8.08423,8.246738,8.26276,8.072786,8.285649,8.601511,7.914855,7.837034,7.516594,0.826276,0.821698,0.812543,0.814832,6.54612,6.811627,7.333486,6.598764,0.590524,0.590524,0.590524,0.592813,0.597391,0.59968,0.597391,0.597391,8.228428,8.253605,8.397803,8.331426,8.972305,8.926528,8.764019,8.837263,8.393225,8.594644,8.553445,8.558022
10,7.100023,0.725566,6.669718,6.676585,7.98352,7.356374,1.023117,7.800412,7.628748,6.074617,1.004807,8.100252,8.235294,8.294804,8.127718,8.386358,8.651865,8.059052,7.921721,7.550927,0.826276,0.821698,0.814832,0.814832,6.548409,6.811627,7.335775,6.596475,0.590524,0.588235,0.590524,0.592813,0.597391,0.601968,0.59968,0.597391,8.171206,8.194095,8.340581,8.274205,8.910506,8.864729,8.704509,8.775463,8.319982,8.521401,8.484779,8.493935
