Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,3.609522,4.472419,4.220645,0.933852,1.185626,1.194781,0.750744,1.091783,1.977569,1.606775,1.787594,1.831083,2.387274,2.043946,2.753491,1.888304,0.707256,2.213321,2.336919,2.018769,3.515679,2.657359,3.378347,3.089952,0.823987,0.828565,0.826276,0.821698,7.312886,6.969558,6.742962,6.800183,0.59968,0.601968,0.597391,0.597391,7.690547,7.651637,7.832456,7.688258,7.994965,7.905699,7.736324,7.736324,7.992676,8.207828,8.171206,8.178073
2,4.248112,5.14992,4.923323,1.107805,1.316091,1.327535,0.801099,1.213092,2.21561,1.851682,2.021057,2.039368,2.707713,2.394141,3.085374,2.227054,0.704967,2.556649,2.760357,2.405585,3.982605,3.13344,3.785763,3.476768,0.821698,0.830854,0.826276,0.821698,7.319753,6.967269,6.738384,6.804761,0.59968,0.601968,0.597391,0.597391,7.676814,7.637903,7.818723,7.672236,7.98352,7.896544,7.731746,7.731746,7.976654,8.189517,8.152895,8.159762
3,4.797436,5.722133,5.502403,1.325246,1.471733,1.487755,0.867475,1.35729,2.490272,2.133211,2.284276,2.277409,3.067063,2.808423,3.474479,2.61387,0.702678,2.936599,3.231861,2.835889,4.486152,3.664454,4.227512,3.895628,0.823987,0.828565,0.826276,0.821698,7.322042,6.967269,6.736095,6.811627,0.59968,0.59968,0.597391,0.597391,7.653925,7.617304,7.800412,7.656214,7.969787,7.880522,7.715724,7.715724,7.949187,8.16434,8.12314,8.132296
4,5.278096,6.191348,5.967041,1.61593,1.643397,1.668574,0.965896,1.51751,2.787823,2.437629,2.570382,2.547494,3.465324,3.266194,3.893339,3.032731,0.6981,3.371481,3.730831,3.300526,5.003433,4.216068,4.692149,4.328222,0.823987,0.828565,0.826276,0.821698,7.328908,6.971847,6.736095,6.827649,0.59968,0.601968,0.597391,0.597391,7.635615,7.601282,7.779812,7.637903,7.953765,7.8645,7.699702,7.701991,7.926299,8.139162,8.097963,8.102541
5,5.674067,6.571298,6.358434,2.011902,1.83566,1.85626,1.103227,1.691463,3.119707,2.758068,2.883955,2.845045,3.888762,3.737697,4.328222,3.467613,0.695811,3.826963,4.220645,3.788052,5.525292,4.756237,5.163653,4.767681,0.823987,0.828565,0.826276,0.821698,7.338064,6.971847,6.733806,6.841382,0.597391,0.601968,0.597391,0.59968,7.615015,7.576104,7.754635,7.617304,7.937743,7.848478,7.68368,7.688258,7.896544,8.109407,8.065919,8.068208
6,6.012818,6.859693,6.678874,2.485695,2.034791,2.046235,1.272602,1.879149,3.474479,3.083085,3.211261,3.158618,4.321355,4.193179,4.751659,3.913939,0.695811,4.234379,4.692149,4.280156,6.042573,5.255207,5.614557,5.218585,0.826276,0.828565,0.826276,0.821698,7.34493,6.971847,6.738384,6.855116,0.59968,0.59968,0.597391,0.59968,7.592126,7.557794,7.734035,7.596704,7.919432,7.830167,7.669947,7.674525,7.873655,8.079652,8.038453,8.036164
7,6.324102,7.095445,6.932937,3.05333,2.240787,2.243076,1.462577,2.062257,3.83154,3.419547,3.524834,3.469902,4.728771,4.639506,5.147631,4.35111,0.693523,4.575418,5.140764,4.744793,6.520943,5.7084,6.010529,5.660334,0.823987,0.830854,0.826276,0.821698,7.354086,6.971847,6.736095,6.859693,0.59968,0.601968,0.597391,0.597391,7.569238,7.532616,7.711147,7.573816,7.901122,7.811856,7.649348,7.656214,7.8439,8.049897,8.00412,8.00412
8,6.607919,7.287709,7.1458,3.71252,2.449073,2.449073,1.677729,2.261387,4.179446,3.77203,3.820096,3.762875,5.083543,5.04921,5.518425,4.785992,0.693523,4.868391,5.593957,5.181964,6.94667,6.152438,6.360723,6.040284,0.823987,0.828565,0.826276,0.821698,7.354086,6.971847,6.736095,6.868849,0.59968,0.601968,0.595102,0.59968,7.54406,7.509728,7.68368,7.548638,7.880522,7.791257,7.628748,7.635615,7.811856,8.017853,7.974365,7.965209
9,6.878004,7.441062,7.338064,4.229801,2.659648,2.65507,1.91577,2.469673,4.504463,4.13138,4.101625,4.026093,5.392538,5.436027,5.843442,5.202564,0.693523,5.145342,6.02884,5.545892,7.312886,6.573587,6.658274,6.344701,0.823987,0.830854,0.826276,0.821698,7.356374,6.971847,6.736095,6.871138,0.597391,0.601968,0.597391,0.597391,7.518883,7.486839,7.660792,7.530327,7.859922,7.772946,7.610437,7.619593,7.779812,7.98352,7.935454,7.930877
10,7.095445,7.557794,7.498283,4.602884,2.865644,2.849622,2.1561,2.661936,4.806592,4.47013,4.373999,4.277867,5.678645,5.802243,6.12726,5.545892,0.693523,5.394827,6.397345,5.831998,7.615015,6.898604,6.896315,6.598764,0.823987,0.830854,0.826276,0.821698,7.354086,6.969558,6.736095,6.873426,0.59968,0.59968,0.597391,0.597391,7.491417,7.459373,7.633326,7.502861,7.837034,7.750057,7.589837,7.598993,7.750057,7.951476,7.905699,7.896544
