Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,3.190661,4.303044,3.527123,3.678187,1.734951,1.689174,1.686885,1.49691,0.796521,0.833143,0.851453,0.803388,0.89723,0.904097,0.892653,0.83772,1.183337,1.149004,1.194781,1.036851,1.201648,1.398489,1.208515,0.901808,0.77821,0.780499,0.782788,0.787366,0.803388,0.79881,0.79881,0.810254,6.523232,6.02884,4.939345,6.62623,0.812543,0.817121,0.812543,0.853742,6.353857,6.502632,6.797894,7.056535,7.850767,7.859922,8.118563,7.109178
2,3.742275,4.95079,4.193179,4.337377,1.785306,1.744106,1.744106,1.581598,0.805676,0.846876,0.862898,0.819409,0.910964,0.91783,0.906386,0.851453,1.249714,1.219959,1.261158,1.112383,1.265736,1.448844,1.263447,0.95903,0.789654,0.787366,0.791943,0.794232,0.801099,0.79881,0.79881,0.807965,6.530098,5.989929,4.939345,6.621653,0.810254,0.814832,0.814832,0.853742,6.363012,6.509499,6.804761,7.058824,7.857633,7.862211,8.12314,7.113756
3,4.200046,5.539025,4.744793,4.891279,1.821927,1.783017,1.783017,1.629664,0.814832,0.85832,0.869764,0.833143,0.924697,0.929274,0.915541,0.862898,1.318379,1.293202,1.329824,1.190204,1.343557,1.515221,1.332113,1.029984,0.79881,0.794232,0.801099,0.805676,0.79881,0.79881,0.79881,0.805676,6.493477,5.941863,4.937057,6.594186,0.810254,0.817121,0.810254,0.851453,6.369879,6.509499,6.809339,7.061112,7.866789,7.8645,8.127718,7.120623
4,4.577707,6.024262,5.197986,5.353628,1.851682,1.815061,1.815061,1.670863,0.821698,0.869764,0.876631,0.840009,0.933852,0.940719,0.926986,0.874342,1.384756,1.361868,1.393912,1.263447,1.428244,1.57702,1.398489,1.110094,0.805676,0.801099,0.810254,0.812543,0.79881,0.801099,0.796521,0.805676,6.479744,5.918975,4.937057,6.594186,0.810254,0.814832,0.812543,0.853742,6.372168,6.511788,6.809339,7.061112,7.8645,7.8645,8.130007,7.120623
5,4.875257,6.360723,5.555047,5.738155,1.872282,1.842527,1.837949,1.702907,0.828565,0.874342,0.881209,0.849165,0.940719,0.945296,0.933852,0.883497,1.435111,1.4168,1.4374,1.332113,1.503777,1.631952,1.462577,1.190204,0.814832,0.805676,0.819409,0.819409,0.79881,0.801099,0.79881,0.807965,6.495766,5.909819,4.941634,6.603342,0.812543,0.817121,0.812543,0.851453,6.374456,6.511788,6.811627,7.06569,7.871366,7.869078,8.134585,7.1252
6,5.12932,6.621653,5.834287,6.035706,1.881437,1.85626,1.849393,1.730373,0.833143,0.876631,0.883497,0.856031,0.945296,0.947585,0.936141,0.890364,1.474022,1.453422,1.474022,1.387045,1.579309,1.689174,1.531243,1.272602,0.823987,0.812543,0.823987,0.828565,0.79881,0.803388,0.796521,0.807965,6.50721,5.914397,4.955367,6.612497,0.810254,0.817121,0.812543,0.853742,6.372168,6.509499,6.811627,7.06569,7.869078,7.866789,8.134585,7.1252
7,5.378805,6.811627,6.056306,6.255436,1.890593,1.867704,1.853971,1.748684,0.835431,0.87892,0.883497,0.85832,0.947585,0.947585,0.93843,0.894942,1.506065,1.483177,1.49691,1.428244,1.654841,1.739528,1.593042,1.35729,0.830854,0.817121,0.830854,0.833143,0.79881,0.801099,0.79881,0.807965,6.509499,5.918975,4.955367,6.612497,0.812543,0.817121,0.810254,0.853742,6.369879,6.509499,6.80705,7.06569,7.8645,7.862211,8.130007,7.122911
8,5.639734,6.937514,6.237125,6.422522,1.895171,1.874571,1.858549,1.766995,0.835431,0.87892,0.883497,0.860609,0.947585,0.947585,0.93843,0.899519,1.524376,1.499199,1.512932,1.458,1.718929,1.792172,1.652552,1.432822,0.83772,0.821698,0.835431,0.83772,0.79881,0.801099,0.79881,0.805676,6.516365,5.918975,4.955367,6.617075,0.812543,0.817121,0.812543,0.853742,6.372168,6.509499,6.809339,7.063401,7.866789,7.866789,8.132296,7.122911
9,5.882353,7.029068,6.390478,6.571298,1.897459,1.87686,1.863127,1.783017,0.835431,0.87892,0.885786,0.862898,0.945296,0.947585,0.943008,0.901808,1.538109,1.512932,1.522087,1.478599,1.780728,1.844816,1.707485,1.510643,0.844587,0.826276,0.83772,0.842298,0.79881,0.801099,0.79881,0.807965,6.514076,5.923552,4.955367,6.617075,0.812543,0.817121,0.814832,0.853742,6.374456,6.511788,6.813916,7.06569,7.866789,7.8645,8.134585,7.1252
10,6.074617,7.122911,6.520943,6.683452,1.899748,1.879149,1.867704,1.794461,0.83772,0.881209,0.883497,0.865187,0.947585,0.949874,0.940719,0.906386,1.544976,1.522087,1.528954,1.490043,1.840238,1.897459,1.762417,1.588464,0.849165,0.833143,0.844587,0.846876,0.79881,0.801099,0.79881,0.807965,6.514076,5.921263,4.955367,6.617075,0.812543,0.817121,0.812543,0.853742,6.374456,6.509499,6.811627,7.063401,7.8645,7.8645,8.132296,7.1252
