Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,3.357748,3.167773,3.227283,3.465324,1.508354,0.682078,0.688945,1.650263,0.814832,0.805676,0.814832,0.791943,0.823987,0.826276,0.853742,0.85832,1.160449,0.89723,1.020829,0.972763,0.908675,0.954452,0.892653,0.906386,0.782788,0.771344,0.764477,0.787366,0.791943,0.796521,0.810254,0.810254,6.633097,6.777295,7.326619,6.848249,0.810254,0.817121,0.812543,0.856031,6.356146,6.752117,6.928359,7.067979,7.880522,7.92401,8.14374,7.150378
2,3.900206,3.758297,3.820096,4.048981,1.602197,0.679789,0.684367,1.741817,0.828565,0.819409,0.826276,0.807965,0.835431,0.840009,0.869764,0.872053,1.222248,0.963607,1.09865,1.050584,0.970474,1.011673,0.949874,0.965896,0.789654,0.77821,0.771344,0.796521,0.789654,0.794232,0.807965,0.805676,6.555276,6.683452,7.246509,6.740673,0.812543,0.817121,0.812543,0.856031,6.36759,6.756695,6.939803,7.077134,7.889677,7.930877,8.150607,7.157244
3,4.360266,4.245823,4.316777,4.538796,1.659419,0.679789,0.684367,1.79675,0.842298,0.835431,0.840009,0.819409,0.842298,0.851453,0.87892,0.876631,1.281758,1.023117,1.167315,1.123827,1.036851,1.075761,1.016251,1.032273,0.79881,0.785077,0.775921,0.801099,0.789654,0.794232,0.803388,0.805676,6.523232,6.585031,7.203021,6.701762,0.812543,0.814832,0.812543,0.853742,6.372168,6.758984,6.948959,7.072557,7.887388,7.928588,8.150607,7.154955
4,4.73106,4.641794,4.737926,4.948501,1.700618,0.675212,0.679789,1.83566,0.851453,0.842298,0.849165,0.826276,0.851453,0.862898,0.885786,0.885786,1.343557,1.087205,1.235981,1.19707,1.114672,1.149004,1.089494,1.107805,0.810254,0.79881,0.789654,0.817121,0.789654,0.794232,0.801099,0.801099,6.516365,6.516365,7.189288,6.678874,0.812543,0.817121,0.812543,0.856031,6.369879,6.76585,6.944381,7.072557,7.887388,7.92401,8.152895,7.161822
5,5.033188,4.9691,5.092699,5.271229,1.744106,0.672923,0.677501,1.865415,0.85832,0.849165,0.853742,0.840009,0.860609,0.872053,0.899519,0.892653,1.400778,1.153582,1.302358,1.265736,1.201648,1.229114,1.169604,1.190204,0.819409,0.805676,0.796521,0.821698,0.789654,0.794232,0.801099,0.801099,6.518654,6.488899,7.182422,6.672007,0.812543,0.817121,0.812543,0.853742,6.369879,6.763561,6.955825,7.072557,7.889677,7.92401,8.150607,7.161822
6,5.298695,5.246052,5.401694,5.506981,1.787594,0.672923,0.675212,1.890593,0.865187,0.851453,0.860609,0.846876,0.862898,0.883497,0.901808,0.89723,1.444266,1.219959,1.355001,1.327535,1.290913,1.302358,1.252003,1.27718,0.833143,0.817121,0.807965,0.833143,0.787366,0.794232,0.801099,0.801099,6.523232,6.482033,7.177844,6.662852,0.810254,0.817121,0.814832,0.853742,6.372168,6.76585,6.953536,7.072557,7.889677,7.926299,8.155184,7.164111
7,5.525292,5.484092,5.678645,5.703822,1.824216,0.668345,0.743877,1.911192,0.872053,0.856031,0.867475,0.85832,0.867475,0.892653,0.913252,0.906386,1.480888,1.288624,1.400778,1.382467,1.387045,1.382467,1.338979,1.364157,0.842298,0.823987,0.814832,0.840009,0.789654,0.794232,0.79881,0.79881,6.520943,6.472877,7.170977,6.660563,0.810254,0.814832,0.814832,0.853742,6.369879,6.76585,6.951247,7.070268,7.889677,7.92401,8.152895,7.161822
8,5.710689,5.706111,5.939574,5.880064,1.858549,0.670634,0.823987,1.931792,0.876631,0.862898,0.869764,0.865187,0.867475,0.904097,0.922408,0.908675,1.506065,1.343557,1.4374,1.425956,1.478599,1.460288,1.419089,1.448844,0.851453,0.833143,0.821698,0.846876,0.787366,0.794232,0.801099,0.801099,6.523232,6.470588,7.173266,6.658274,0.810254,0.817121,0.814832,0.856031,6.369879,6.76585,6.953536,7.072557,7.887388,7.921721,8.152895,7.159533
9,5.845731,5.905241,6.166171,6.02884,1.892882,0.670634,0.972763,1.947814,0.876631,0.862898,0.874342,0.872053,0.872053,0.913252,0.926986,0.913252,1.522087,1.387045,1.462577,1.462577,1.560998,1.531243,1.494621,1.531243,0.85832,0.83772,0.828565,0.851453,0.787366,0.794232,0.801099,0.803388,6.523232,6.470588,7.173266,6.660563,0.812543,0.817121,0.812543,0.853742,6.369879,6.76585,6.944381,7.06569,7.8851,7.919432,8.152895,7.161822
10,5.957885,6.081483,6.342412,6.159304,1.91577,0.727855,1.149004,1.959258,0.87892,0.867475,0.876631,0.876631,0.869764,0.91783,0.931563,0.915541,1.533532,1.425956,1.483177,1.490043,1.634241,1.604486,1.565576,1.606775,0.867475,0.849165,0.83772,0.85832,0.787366,0.794232,0.801099,0.803388,6.525521,6.472877,7.170977,6.662852,0.812543,0.817121,0.812543,0.853742,6.369879,6.763561,6.939803,7.067979,7.8851,7.919432,8.152895,7.164111
11,6.06775,6.221103,6.498054,6.292058,1.93637,0.833143,1.302358,1.966125,0.87892,0.865187,0.87892,0.87892,0.869764,0.920119,0.931563,0.91783,1.542687,1.460288,1.499199,1.512932,1.702907,1.675441,1.631952,1.680018,0.872053,0.856031,0.849165,0.865187,0.789654,0.796521,0.803388,0.801099,6.525521,6.470588,7.173266,6.662852,0.812543,0.817121,0.812543,0.853742,6.374456,6.76585,6.937514,7.070268,7.8851,7.919432,8.152895,7.1664
12,6.179904,6.340124,6.651408,6.401923,1.950103,1.011673,1.409934,1.970703,0.87892,0.869764,0.881209,0.881209,0.872053,0.922408,0.936141,0.920119,1.554131,1.480888,1.510643,1.531243,1.771572,1.744106,1.698329,1.750973,0.883497,0.862898,0.856031,0.874342,0.789654,0.794232,0.801099,0.801099,6.525521,6.472877,7.173266,6.662852,0.812543,0.814832,0.812543,0.853742,6.374456,6.763561,6.930648,7.06569,7.880522,7.914855,8.148318,7.159533
13,6.294347,6.438544,6.793317,6.493477,1.961547,1.185626,1.485466,1.97528,0.881209,0.869764,0.883497,0.885786,0.874342,0.924697,0.93843,0.920119,1.560998,1.499199,1.519799,1.540398,1.840238,1.803616,1.760128,1.81735,0.888075,0.869764,0.862898,0.881209,0.789654,0.796521,0.803388,0.79881,6.525521,6.475166,7.177844,6.665141,0.810254,0.817121,0.814832,0.853742,6.374456,6.761273,6.928359,7.067979,7.880522,7.912566,8.150607,7.159533
14,6.415656,6.509499,6.907759,6.578164,1.970703,1.320668,1.560998,1.982147,0.883497,0.872053,0.883497,0.885786,0.874342,0.926986,0.940719,0.922408,1.570153,1.512932,1.522087,1.547265,1.902037,1.851682,1.812772,1.879149,0.894942,0.874342,0.869764,0.888075,0.789654,0.796521,0.803388,0.801099,6.530098,6.479744,7.177844,6.665141,0.812543,0.817121,0.812543,0.853742,6.376745,6.754406,6.923781,7.070268,7.882811,7.914855,8.150607,7.159533
15,6.54612,6.559854,6.983291,6.672007,1.97528,1.419089,1.627375,1.986725,0.885786,0.87892,0.888075,0.892653,0.881209,0.931563,0.945296,0.929274,1.586175,1.524376,1.531243,1.55642,1.954681,1.897459,1.865415,1.931792,0.901808,0.883497,0.876631,0.899519,0.789654,0.794232,0.801099,0.79881,6.530098,6.477455,7.180133,6.669718,0.812543,0.817121,0.814832,0.853742,6.379034,6.758984,6.919203,7.072557,7.880522,7.917144,8.150607,7.159533
16,6.70634,6.628519,7.029068,6.791028,1.982147,1.494621,1.675441,1.99588,0.890364,0.883497,0.892653,0.892653,0.885786,0.93843,0.947585,0.936141,1.602197,1.533532,1.542687,1.563287,1.993591,1.947814,1.913481,1.972992,0.908675,0.892653,0.885786,0.908675,0.789654,0.796521,0.803388,0.801099,6.532387,6.482033,7.182422,6.669718,0.812543,0.819409,0.814832,0.853742,6.381323,6.752117,6.914626,7.079423,7.880522,7.919432,8.152895,7.159533
