Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,0.695811,3.458457,0.817121,4.053559,0.885786,0.700389,0.876631,0.709545,0.77821,0.830854,0.835431,0.805676,0.862898,0.787366,0.812543,0.849165,0.890364,0.972763,0.872053,0.7393,1.01854,0.972763,0.691234,0.711833,0.833143,0.860609,0.828565,0.846876,6.390478,6.264591,6.005951,6.525521,0.856031,0.856031,0.872053,0.876631,6.900893,7.081712,7.317464,7.097734,6.138705,5.973907,5.658045,6.14786,3.334859,3.442435,3.408103,3.495079
2,0.691234,4.099336,0.968185,4.67155,0.915541,0.691234,0.904097,0.716411,0.810254,0.867475,0.869764,0.842298,0.908675,0.826276,0.851453,0.890364,0.931563,1.016251,0.913252,0.771344,1.064317,1.020829,0.714122,0.734722,0.830854,0.860609,0.830854,0.846876,6.38819,6.257725,5.996796,6.516365,0.85832,0.85832,0.869764,0.876631,6.916915,7.100023,7.333486,7.116045,6.136416,5.973907,5.658045,6.138705,3.29366,3.398947,3.360037,3.45388
3,0.688945,4.625772,1.167315,5.179675,0.947585,0.688945,0.93843,0.7393,0.842298,0.904097,0.906386,0.876631,0.947585,0.865187,0.890364,0.926986,0.972763,1.066606,0.956741,0.814832,1.11696,1.075761,0.743877,0.771344,0.833143,0.862898,0.828565,0.844587,6.383612,6.250858,5.98764,6.50721,0.856031,0.85832,0.872053,0.87892,6.923781,7.109178,7.342641,7.1252,6.136416,5.973907,5.658045,6.129549,3.250172,3.350881,3.305104,3.403525
4,0.684367,5.065232,1.506065,5.580224,0.97734,0.684367,0.972763,0.773632,0.87892,0.945296,0.945296,0.910964,0.995651,0.908675,0.933852,0.975051,1.020829,1.114672,1.002518,0.87892,1.176471,1.128405,0.791943,0.821698,0.828565,0.860609,0.828565,0.844587,6.379034,6.239414,5.980774,6.500343,0.856031,0.856031,0.869764,0.876631,6.930648,7.116045,7.349508,7.134356,6.136416,5.976196,5.655756,6.120394,3.202106,3.302815,3.252461,3.35317
5,0.682078,5.447471,2.011902,5.909819,1.011673,0.684367,1.004807,0.812543,0.922408,0.988785,0.986496,0.956741,1.043717,0.961318,0.988785,1.027695,1.071183,1.162737,1.05745,0.945296,1.231403,1.190204,0.851453,0.881209,0.828565,0.860609,0.828565,0.842298,6.379034,6.232547,5.978485,6.493477,0.85832,0.85832,0.872053,0.87892,6.937514,7.116045,7.354086,7.138933,6.136416,5.976196,5.655756,6.113527,3.15404,3.247883,3.197528,3.300526
6,0.714122,5.783932,2.620737,6.18677,1.043717,0.679789,1.036851,0.860609,0.970474,1.041428,1.036851,1.004807,1.103227,1.023117,1.052873,1.084916,1.126116,1.215381,1.114672,1.007095,1.293202,1.252003,0.913252,0.943008,0.828565,0.860609,0.828565,0.842298,6.374456,6.230259,5.971618,6.48661,0.856031,0.85832,0.869764,0.876631,6.939803,7.118334,7.354086,7.141222,6.134127,5.973907,5.653468,6.106661,3.105974,3.197528,3.144884,3.245594
7,0.782788,6.099794,3.252461,6.404211,1.07805,0.682078,1.068894,0.908675,1.020829,1.091783,1.087205,1.059739,1.160449,1.084916,1.119249,1.146715,1.183337,1.270314,1.176471,1.062028,1.355001,1.316091,0.975051,1.01854,0.826276,0.860609,0.826276,0.842298,6.374456,6.230259,5.971618,6.482033,0.856031,0.85832,0.872053,0.87892,6.94667,7.127489,7.358663,7.1458,6.131838,5.971618,5.653468,6.097505,3.055619,3.142596,3.089952,3.19295
8,0.791943,6.404211,3.856718,6.589609,1.110094,0.682078,1.105516,0.961318,1.071183,1.144427,1.139849,1.114672,1.222248,1.146715,1.183337,1.208515,1.242847,1.327535,1.240558,1.126116,1.423667,1.382467,1.034562,1.103227,0.828565,0.860609,0.828565,0.844587,6.372168,6.22797,5.967041,6.477455,0.856031,0.85832,0.869764,0.876631,6.953536,7.129778,7.363241,7.150378,6.131838,5.973907,5.653468,6.097505,3.005264,3.092241,3.037308,3.140307
9,0.79881,6.649119,4.355688,6.742962,1.144427,0.679789,1.142138,1.004807,1.119249,1.194781,1.187915,1.167315,1.286336,1.210803,1.245136,1.272602,1.300069,1.382467,1.304646,1.192493,1.494621,1.444266,1.09865,1.181048,0.826276,0.860609,0.828565,0.844587,6.369879,6.225681,5.964752,6.479744,0.85832,0.85832,0.872053,0.876631,6.960403,7.138933,7.372396,7.157244,6.131838,5.973907,5.653468,6.095216,2.959487,3.041886,2.986954,3.087663
10,0.801099,6.861982,4.742504,6.875715,1.176471,0.679789,1.181048,1.050584,1.167315,1.245136,1.235981,1.21767,1.350423,1.274891,1.311513,1.33669,1.359579,1.444266,1.371023,1.258869,1.567864,1.508354,1.167315,1.25658,0.826276,0.860609,0.826276,0.842298,6.372168,6.223392,5.960174,6.477455,0.853742,0.856031,0.869764,0.87892,6.962692,7.141222,7.374685,7.161822,6.129549,5.973907,5.651179,6.095216,2.909133,2.99382,2.938888,3.037308
11,0.79881,7.040513,5.097276,6.98558,1.215381,0.677501,1.219959,1.100938,1.21767,1.293202,1.281758,1.272602,1.409934,1.334401,1.37789,1.403067,1.419089,1.508354,1.4374,1.327535,1.638819,1.579309,1.240558,1.341268,0.828565,0.860609,0.828565,0.842298,6.372168,6.221103,5.960174,6.477455,0.856031,0.860609,0.872053,0.876631,6.967269,7.1458,7.379263,7.168688,6.124971,5.973907,5.653468,6.090639,2.867933,2.945754,2.890822,2.989242
12,0.796521,7.186999,5.399405,7.072557,1.252003,0.679789,1.261158,1.151293,1.258869,1.348135,1.327535,1.325246,1.471733,1.391623,1.439689,1.469444,1.483177,1.572442,1.508354,1.407645,1.714351,1.647974,1.313802,1.423667,0.828565,0.860609,0.826276,0.844587,6.369879,6.216526,5.957885,6.477455,0.856031,0.856031,0.869764,0.876631,6.964981,7.143511,7.376974,7.168688,6.12726,5.971618,5.653468,6.090639,2.819867,2.897688,2.845045,2.941176
13,0.79881,7.289998,5.619135,7.138933,1.290913,0.679789,1.302358,1.206226,1.304646,1.396201,1.371023,1.375601,1.533532,1.448844,1.501488,1.533532,1.547265,1.643397,1.57702,1.480888,1.79675,1.721218,1.387045,1.506065,0.826276,0.860609,0.828565,0.842298,6.369879,6.216526,5.955596,6.477455,0.85832,0.85832,0.872053,0.87892,6.967269,7.143511,7.376974,7.170977,6.129549,5.976196,5.655756,6.08835,2.780957,2.856489,2.803845,2.899977
14,0.794232,7.34493,5.818265,7.191577,1.334401,0.7393,1.343557,1.261158,1.350423,1.444266,1.414511,1.425956,1.59762,1.503777,1.560998,1.59762,1.61593,1.718929,1.643397,1.551843,1.883726,1.794461,1.455711,1.593042,0.826276,0.860609,0.826276,0.842298,6.369879,6.216526,5.94873,6.475166,0.856031,0.85832,0.869764,0.876631,6.969558,7.143511,7.379263,7.1664,6.129549,5.973907,5.653468,6.08835,2.739757,2.813001,2.762646,2.858778
15,1.272602,7.381552,5.978485,7.241932,1.389334,0.833143,1.389334,1.318379,1.403067,1.494621,1.455711,1.47631,1.666285,1.560998,1.618219,1.661707,1.682307,1.801328,1.707485,1.61593,1.972992,1.87686,1.526665,1.682307,0.828565,0.860609,0.826276,0.842298,6.372168,6.216526,5.946441,6.477455,0.856031,0.85832,0.869764,0.87892,6.971847,7.148089,7.381552,7.168688,6.12726,5.973907,5.655756,6.090639,2.703136,2.776379,2.723735,2.819867
16,2.222477,7.411307,6.175326,7.308309,1.448844,0.91783,1.439689,1.37789,1.462577,1.544976,1.499199,1.524376,1.739528,1.618219,1.677729,1.723507,1.748684,1.888304,1.771572,1.677729,2.069123,1.963836,1.595331,1.778439,0.826276,0.860609,0.826276,0.844587,6.372168,6.211948,5.941863,6.477455,0.85832,0.85832,0.872053,0.876631,6.971847,7.148089,7.381552,7.1664,6.12726,5.973907,5.651179,6.08835,2.668803,2.742046,2.689403,2.783246
17,3.579767,7.454795,6.424811,7.402152,1.51751,0.99794,1.490043,1.435111,1.519799,1.599908,1.547265,1.574731,1.81735,1.680018,1.73724,1.785306,1.824216,1.97528,1.842527,1.741817,2.162966,2.057679,1.663996,1.879149,0.826276,0.860609,0.826276,0.842298,6.374456,6.211948,5.939574,6.477455,0.85832,0.85832,0.869764,0.87892,6.971847,7.148089,7.383841,7.168688,6.129549,5.973907,5.653468,6.090639,2.639048,2.707713,2.657359,2.751202
18,4.525063,7.534905,6.681163,7.52575,1.581598,1.07805,1.542687,1.494621,1.581598,1.654841,1.602197,1.629664,1.899748,1.748684,1.805905,1.851682,1.906615,2.059968,1.918059,1.815061,2.261387,2.162966,1.723507,1.991302,0.826276,0.860609,0.828565,0.844587,6.372168,6.209659,5.932708,6.479744,0.856031,0.85832,0.872053,0.876631,6.971847,7.148089,7.383841,7.168688,6.12726,5.973907,5.653468,6.090639,2.609293,2.677958,2.627604,2.719158
19,5.18883,7.660792,6.964981,7.640192,1.63653,1.15816,1.602197,1.551843,1.645686,1.714351,1.666285,1.689174,1.982147,1.824216,1.883726,1.924926,1.991302,2.149233,2.005035,1.890593,2.364385,2.263676,1.783017,2.085145,0.826276,0.860609,0.826276,0.844587,6.372168,6.209659,5.934997,6.475166,0.856031,0.85832,0.869764,0.87892,6.976425,7.148089,7.383841,7.168688,6.12726,5.976196,5.653468,6.090639,2.579538,2.648203,2.602426,2.691691
