Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,6.005951,5.436027,0.700389,3.865873,0.807965,0.762188,0.769055,0.769055,0.888075,0.894942,0.794232,0.682078,0.810254,0.817121,0.807965,0.780499,0.780499,0.77821,0.823987,0.807965,0.849165,0.819409,0.823987,0.801099,0.826276,0.819409,0.780499,0.782788,0.817121,0.828565,0.796521,0.844587,6.214237,6.170748,6.342412,6.223392,0.789654,0.794232,0.794232,0.826276,6.033417,6.161593,6.356146,6.758984,7.553216,7.546349,7.779812,6.823072
2,6.575875,5.946441,0.695811,4.53193,0.814832,0.771344,0.77821,0.775921,0.904097,0.910964,0.805676,0.677501,0.817121,0.823987,0.814832,0.787366,0.782788,0.782788,0.830854,0.817121,0.853742,0.823987,0.830854,0.803388,0.835431,0.828565,0.785077,0.789654,0.819409,0.828565,0.796521,0.842298,6.209659,6.16846,6.337835,6.223392,0.787366,0.794232,0.791943,0.823987,6.035706,6.16846,6.333257,6.76585,7.560082,7.550927,7.788968,6.829938
3,7.042802,6.349279,0.691234,5.056077,0.821698,0.782788,0.787366,0.785077,0.91783,0.926986,0.819409,0.675212,0.823987,0.830854,0.821698,0.791943,0.785077,0.791943,0.835431,0.823987,0.856031,0.830854,0.830854,0.807965,0.840009,0.835431,0.791943,0.796521,0.817121,0.828565,0.794232,0.842298,6.20737,6.163882,6.333257,6.225681,0.787366,0.794232,0.791943,0.823987,6.037995,6.170748,6.324102,6.768139,7.560082,7.548638,7.788968,6.832227
4,7.422751,6.649119,0.686656,5.465782,0.826276,0.789654,0.794232,0.791943,0.929274,0.940719,0.833143,0.670634,0.828565,0.835431,0.823987,0.794232,0.787366,0.79881,0.840009,0.826276,0.860609,0.835431,0.833143,0.814832,0.846876,0.842298,0.796521,0.803388,0.817121,0.828565,0.794232,0.842298,6.211948,6.163882,6.32639,6.230259,0.787366,0.794232,0.791943,0.823987,6.044862,6.170748,6.319524,6.772717,7.557794,7.546349,7.786679,6.832227
5,7.734035,6.882582,0.684367,5.783932,0.830854,0.791943,0.79881,0.79881,0.943008,0.952163,0.844587,0.672923,0.830854,0.83772,0.826276,0.79881,0.789654,0.807965,0.844587,0.833143,0.862898,0.83772,0.83772,0.817121,0.851453,0.846876,0.801099,0.805676,0.817121,0.830854,0.794232,0.842298,6.214237,6.166171,6.324102,6.241703,0.787366,0.794232,0.794232,0.823987,6.04715,6.179904,6.319524,6.777295,7.562371,7.550927,7.793545,6.834516
6,7.972076,7.077134,0.684367,6.049439,0.835431,0.79881,0.803388,0.805676,0.956741,0.963607,0.856031,0.668345,0.835431,0.840009,0.828565,0.801099,0.796521,0.812543,0.846876,0.83772,0.865187,0.840009,0.844587,0.821698,0.853742,0.851453,0.803388,0.807965,0.819409,0.828565,0.794232,0.842298,6.218814,6.16846,6.324102,6.248569,0.789654,0.796521,0.794232,0.823987,6.049439,6.177615,6.321813,6.777295,7.56466,7.550927,7.791257,6.836805
7,8.150607,7.239643,0.682078,6.264591,0.840009,0.805676,0.810254,0.807965,0.970474,0.975051,0.862898,0.663767,0.83772,0.840009,0.830854,0.803388,0.79881,0.817121,0.853742,0.842298,0.862898,0.842298,0.844587,0.821698,0.853742,0.856031,0.805676,0.810254,0.821698,0.828565,0.796521,0.840009,6.223392,6.170748,6.32639,6.250858,0.787366,0.794232,0.794232,0.823987,6.051728,6.177615,6.321813,6.775006,7.562371,7.550927,7.791257,6.834516
8,8.294804,7.36553,0.682078,6.436255,0.842298,0.805676,0.812543,0.814832,0.979629,0.984207,0.876631,0.684367,0.840009,0.842298,0.833143,0.805676,0.803388,0.819409,0.856031,0.846876,0.865187,0.844587,0.846876,0.823987,0.856031,0.856031,0.805676,0.812543,0.819409,0.828565,0.796521,0.842298,6.225681,6.175326,6.321813,6.255436,0.787366,0.796521,0.794232,0.826276,6.051728,6.179904,6.321813,6.775006,7.562371,7.548638,7.78439,6.836805
9,8.40238,7.459373,0.682078,6.575875,0.842298,0.812543,0.814832,0.817121,0.986496,0.995651,0.883497,0.707256,0.842298,0.844587,0.833143,0.807965,0.805676,0.823987,0.860609,0.846876,0.867475,0.846876,0.849165,0.826276,0.860609,0.856031,0.805676,0.814832,0.817121,0.828565,0.796521,0.844587,6.230259,6.175326,6.328679,6.257725,0.787366,0.796521,0.791943,0.826276,6.051728,6.179904,6.321813,6.775006,7.560082,7.548638,7.782101,6.836805
10,8.487068,7.546349,0.682078,6.690318,0.846876,0.817121,0.819409,0.823987,0.993362,1.004807,0.890364,0.730144,0.842298,0.844587,0.835431,0.807965,0.805676,0.826276,0.865187,0.851453,0.869764,0.846876,0.849165,0.826276,0.862898,0.856031,0.807965,0.817121,0.817121,0.830854,0.801099,0.842298,6.22797,6.175326,6.328679,6.260014,0.787366,0.794232,0.794232,0.826276,6.054017,6.179904,6.319524,6.775006,7.560082,7.548638,7.78439,6.834516
11,8.587778,7.640192,0.684367,6.811627,0.849165,0.823987,0.823987,0.826276,1.002518,1.011673,0.901808,0.753033,0.844587,0.849165,0.83772,0.810254,0.810254,0.833143,0.865187,0.856031,0.872053,0.849165,0.851453,0.828565,0.865187,0.860609,0.812543,0.819409,0.819409,0.830854,0.805676,0.844587,6.232547,6.177615,6.330968,6.260014,0.787366,0.794232,0.794232,0.826276,6.056306,6.182193,6.321813,6.777295,7.562371,7.550927,7.78439,6.836805
12,8.681621,7.738613,0.682078,6.939803,0.853742,0.826276,0.830854,0.833143,1.020829,1.025406,0.913252,0.775921,0.846876,0.851453,0.840009,0.812543,0.814832,0.83772,0.872053,0.85832,0.872053,0.851453,0.853742,0.826276,0.874342,0.865187,0.814832,0.823987,0.819409,0.828565,0.805676,0.842298,6.230259,6.177615,6.330968,6.257725,0.785077,0.796521,0.796521,0.826276,6.054017,6.182193,6.324102,6.779583,7.562371,7.553216,7.782101,6.834516
13,8.768597,7.827878,1.052873,7.106889,0.85832,0.828565,0.833143,0.835431,1.029984,1.036851,0.920119,0.796521,0.851453,0.856031,0.844587,0.814832,0.814832,0.842298,0.874342,0.862898,0.874342,0.856031,0.862898,0.835431,0.881209,0.872053,0.817121,0.826276,0.819409,0.830854,0.805676,0.844587,6.230259,6.179904,6.333257,6.260014,0.787366,0.796521,0.794232,0.828565,6.058595,6.182193,6.321813,6.777295,7.560082,7.553216,7.782101,6.836805
14,8.839551,7.905699,2.030213,7.262531,0.862898,0.833143,0.83772,0.83772,1.041428,1.046006,0.926986,0.814832,0.853742,0.85832,0.846876,0.817121,0.817121,0.851453,0.881209,0.867475,0.881209,0.860609,0.867475,0.83772,0.885786,0.874342,0.819409,0.830854,0.819409,0.828565,0.807965,0.842298,6.237125,6.184482,6.333257,6.264591,0.789654,0.796521,0.794232,0.826276,6.060883,6.184482,6.324102,6.779583,7.56466,7.555505,7.78439,6.839094
15,8.899062,7.978943,2.915999,7.40444,0.869764,0.83772,0.844587,0.842298,1.05745,1.062028,0.943008,0.83772,0.860609,0.860609,0.851453,0.819409,0.819409,0.862898,0.885786,0.872053,0.883497,0.865187,0.869764,0.844587,0.888075,0.881209,0.823987,0.83772,0.821698,0.830854,0.807965,0.842298,6.237125,6.18677,6.337835,6.26688,0.785077,0.796521,0.796521,0.826276,6.063172,6.18677,6.328679,6.784161,7.562371,7.557794,7.782101,6.836805
16,8.937972,8.027008,3.417258,7.56466,0.876631,0.840009,0.849165,0.849165,1.071183,1.080339,0.954452,0.849165,0.865187,0.867475,0.853742,0.826276,0.823987,0.869764,0.890364,0.87892,0.888075,0.869764,0.872053,0.849165,0.894942,0.885786,0.828565,0.840009,0.817121,0.828565,0.810254,0.844587,6.239414,6.189059,6.340124,6.269169,0.787366,0.796521,0.794232,0.826276,6.070039,6.193637,6.328679,6.784161,7.562371,7.562371,7.786679,6.839094
