Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,3.703365,4.831769,4.804303,3.916228,0.803388,0.803388,0.814832,0.782788,0.807965,0.840009,0.842298,0.77821,0.764477,0.741588,0.762188,0.773632,0.775921,0.794232,0.773632,0.769055,0.796521,0.812543,0.789654,0.75761,0.801099,0.807965,0.725566,0.771344,0.787366,0.794232,0.785077,0.819409,5.98764,6.051728,6.303502,6.491188,0.817121,0.821698,0.810254,0.789654,6.381323,6.257725,6.596475,6.653696,7.550927,7.537194,7.772946,6.802472
2,4.335088,5.397116,5.353628,4.612039,0.807965,0.805676,0.817121,0.787366,0.819409,0.851453,0.853742,0.789654,0.764477,0.746166,0.766766,0.77821,0.782788,0.796521,0.77821,0.775921,0.796521,0.814832,0.794232,0.75761,0.803388,0.807965,0.727855,0.77821,0.789654,0.791943,0.785077,0.817121,5.992218,6.060883,6.264591,6.475166,0.814832,0.821698,0.810254,0.794232,6.383612,6.262303,6.601053,6.651408,7.560082,7.546349,7.782101,6.811627
3,4.831769,5.818265,5.813687,5.225452,0.814832,0.812543,0.821698,0.794232,0.835431,0.865187,0.869764,0.803388,0.766766,0.750744,0.773632,0.782788,0.789654,0.79881,0.787366,0.780499,0.801099,0.819409,0.801099,0.766766,0.807965,0.812543,0.737011,0.785077,0.787366,0.794232,0.785077,0.817121,5.994507,6.063172,6.225681,6.436255,0.817121,0.823987,0.810254,0.794232,6.38819,6.262303,6.601053,6.64683,7.560082,7.54406,7.779812,6.813916
4,5.236896,6.106661,6.175326,5.717556,0.821698,0.817121,0.828565,0.796521,0.849165,0.87892,0.881209,0.819409,0.771344,0.755322,0.780499,0.789654,0.79881,0.805676,0.796521,0.791943,0.803388,0.823987,0.805676,0.773632,0.805676,0.814832,0.746166,0.791943,0.789654,0.791943,0.785077,0.817121,6.003662,6.065461,6.211948,6.404211,0.817121,0.821698,0.807965,0.791943,6.390478,6.264591,6.601053,6.649119,7.562371,7.546349,7.782101,6.813916
5,5.584802,6.36759,6.48661,6.035706,0.826276,0.821698,0.830854,0.803388,0.862898,0.890364,0.890364,0.833143,0.769055,0.759899,0.782788,0.794232,0.803388,0.807965,0.807965,0.796521,0.805676,0.826276,0.807965,0.77821,0.810254,0.819409,0.755322,0.79881,0.789654,0.794232,0.785077,0.819409,6.012818,6.074617,6.214237,6.383612,0.817121,0.823987,0.810254,0.789654,6.390478,6.264591,6.601053,6.649119,7.56466,7.546349,7.782101,6.816205
6,5.877775,6.578164,6.740673,6.234836,0.828565,0.828565,0.835431,0.803388,0.872053,0.901808,0.899519,0.844587,0.771344,0.759899,0.785077,0.79881,0.810254,0.810254,0.810254,0.801099,0.812543,0.830854,0.812543,0.780499,0.812543,0.826276,0.769055,0.801099,0.787366,0.794232,0.787366,0.819409,6.021973,6.074617,6.209659,6.374456,0.817121,0.821698,0.810254,0.789654,6.390478,6.264591,6.603342,6.64683,7.56466,7.546349,7.782101,6.820783
7,6.120394,6.731518,6.923781,6.372168,0.833143,0.828565,0.840009,0.810254,0.883497,0.908675,0.908675,0.856031,0.775921,0.764477,0.787366,0.801099,0.812543,0.814832,0.817121,0.807965,0.812543,0.833143,0.812543,0.782788,0.814832,0.830854,0.77821,0.803388,0.789654,0.796521,0.787366,0.819409,6.026551,6.079194,6.211948,6.36759,0.817121,0.821698,0.810254,0.789654,6.390478,6.262303,6.605631,6.64683,7.562371,7.546349,7.779812,6.818494
8,6.32639,6.857404,7.072557,6.468299,0.833143,0.833143,0.842298,0.812543,0.892653,0.91783,0.920119,0.867475,0.77821,0.764477,0.787366,0.803388,0.817121,0.819409,0.819409,0.812543,0.817121,0.833143,0.814832,0.787366,0.817121,0.830854,0.785077,0.807965,0.789654,0.794232,0.787366,0.817121,6.026551,6.076905,6.211948,6.365301,0.819409,0.823987,0.807965,0.789654,6.390478,6.262303,6.603342,6.64683,7.562371,7.546349,7.779812,6.820783
9,6.502632,6.974136,7.200732,6.559854,0.835431,0.835431,0.844587,0.814832,0.906386,0.924697,0.926986,0.87892,0.77821,0.766766,0.791943,0.803388,0.819409,0.826276,0.821698,0.812543,0.814832,0.83772,0.814832,0.787366,0.821698,0.835431,0.791943,0.810254,0.789654,0.794232,0.789654,0.819409,6.02884,6.076905,6.211948,6.365301,0.817121,0.823987,0.810254,0.791943,6.392767,6.26688,6.607919,6.649119,7.56466,7.548638,7.782101,6.820783
10,6.649119,7.093156,7.328908,6.676585,0.840009,0.83772,0.844587,0.819409,0.915541,0.936141,0.93843,0.888075,0.780499,0.769055,0.789654,0.805676,0.823987,0.833143,0.828565,0.819409,0.819409,0.83772,0.817121,0.789654,0.826276,0.840009,0.801099,0.810254,0.791943,0.794232,0.787366,0.819409,6.02884,6.076905,6.211948,6.363012,0.819409,0.823987,0.810254,0.789654,6.390478,6.264591,6.607919,6.649119,7.56466,7.546349,7.779812,6.820783
