Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,0.614857,0.458512,3.732741,0.437466,1.74836,0.871925,0.454002,2.490999,0.449492,0.460016,0.443479,1.623584,1.465736,2.191839,0.886958,1.407106,0.455506,0.426943,2.972061,0.434459,3.877059,3.209586,1.979871,3.274228,2.161772,1.313901,2.163276,1.713783,0.523155,0.527665,0.511128,0.512632,10.255641,8.146485,9.616731,11.142599,0.37583,0.374326,0.37583,0.374326,0.372823,0.37583,0.372823,0.374326,0.374326,0.374326,0.372823,0.374326
2,0.769699,0.454002,4.284459,0.432956,2.203865,1.101933,0.450996,3.020168,0.444982,0.458512,0.440472,2.023467,1.788949,2.42786,1.095919,1.727313,0.450996,0.426943,3.553846,0.432956,4.467864,3.659078,2.300078,3.758297,2.647344,1.638618,2.686431,2.11517,0.523155,0.530672,0.512632,0.511128,10.321787,8.191584,9.673857,11.237308,0.374326,0.372823,0.374326,0.372823,0.374326,0.37583,0.374326,0.374326,0.37583,0.374326,0.372823,0.372823
3,0.911011,0.450996,4.685845,0.431453,2.612768,1.310894,0.447989,3.511753,0.441976,0.455506,0.440472,2.36923,2.098633,2.683424,1.303377,2.06105,0.450996,0.422433,4.012358,0.432956,4.861733,3.958238,2.551132,4.087524,3.09834,1.919738,3.153963,2.45943,0.524658,0.527665,0.514135,0.515638,10.333814,8.197598,9.664837,11.237308,0.372823,0.374326,0.37583,0.372823,0.374326,0.37583,0.372823,0.374326,0.374326,0.374326,0.374326,0.374326
4,1.083893,0.446486,4.995528,0.754666,2.978075,1.525869,0.443479,3.946212,0.440472,0.452499,0.506618,2.693947,2.411323,2.945002,1.522862,2.39629,0.447989,0.502108,4.361128,0.431453,5.17292,4.18975,2.81271,4.367141,3.486196,2.176806,3.553846,2.755583,0.524658,0.529168,0.512632,0.514135,10.31878,8.181061,9.640784,11.225282,0.374326,0.372823,0.37583,0.374326,0.374326,0.374326,0.372823,0.372823,0.374326,0.374326,0.372823,0.37583
5,1.324424,0.444982,5.267629,0.927548,3.319328,1.758883,0.443479,4.335572,0.435962,0.450996,0.65695,3.011148,2.733034,3.209586,1.758883,2.728524,0.444982,0.6795,4.633229,0.428446,5.452537,4.410737,3.135923,4.679832,3.812417,2.438383,3.883073,3.042717,0.526162,0.527665,0.514135,0.514135,10.300741,8.166028,9.624247,11.204235,0.377333,0.374326,0.372823,0.372823,0.374326,0.377333,0.374326,0.372823,0.374326,0.372823,0.372823,0.374326
6,1.655154,0.444982,5.49914,1.130496,3.630515,2.046017,0.440472,4.675322,0.434459,0.521652,0.813295,3.343381,3.059254,3.475673,2.02948,3.042717,0.441976,0.846369,4.857223,0.425439,5.738168,4.663295,3.595939,5.061675,4.080007,2.718,4.15818,3.332858,0.524658,0.529168,0.511128,0.512632,10.278191,8.143478,9.598691,11.183189,0.372823,0.372823,0.374326,0.372823,0.372823,0.37583,0.372823,0.374326,0.374326,0.372823,0.372823,0.372823
7,2.07458,0.441976,5.700585,1.411616,3.917649,2.417337,0.440472,4.968469,0.432956,0.691527,1.020753,3.725224,3.385474,3.752284,2.349687,3.340374,0.443479,1.085396,5.051151,0.425439,6.004255,4.948926,4.186743,5.515677,4.300995,3.035201,4.385181,3.651561,0.524658,0.529168,0.511128,0.511128,10.251131,8.113412,9.562611,11.142599,0.37583,0.374326,0.372823,0.37132,0.372823,0.37583,0.374326,0.374326,0.37583,0.374326,0.372823,0.372823
8,2.611265,0.438969,5.89301,1.813003,4.188246,2.845783,0.598321,5.209,0.434459,0.883951,1.324424,4.128114,3.708688,4.048438,2.696954,3.629012,0.441976,1.435669,5.23606,0.423936,6.271846,5.294689,4.822647,5.986216,4.499433,3.412534,4.600156,3.994318,0.526162,0.527665,0.511128,0.514135,10.216555,8.093869,9.541565,11.118546,0.37583,0.374326,0.372823,0.372823,0.374326,0.37583,0.372823,0.372823,0.374326,0.374326,0.372823,0.374326
9,3.280242,0.440472,6.092951,2.340667,4.455837,3.314818,0.804276,5.437504,0.431453,1.168079,1.749863,4.537016,4.015365,4.329558,3.063764,3.919152,0.440472,1.877645,5.419464,0.741136,6.55898,5.715618,5.451034,6.503357,4.685845,3.82745,4.8016,4.314525,0.524658,0.527665,0.509625,0.514135,10.198515,8.074325,9.520518,11.09299,0.37132,0.374326,0.372823,0.374326,0.37132,0.37583,0.37132,0.37583,0.372823,0.372823,0.37132,0.372823
10,3.989808,0.438969,6.270343,2.964545,4.712905,3.756794,1.110953,5.637446,0.431453,1.576981,2.312104,4.944416,4.313022,4.600156,3.421554,4.191253,0.762183,2.38727,5.589339,1.01023,6.831081,6.154587,5.938109,6.982916,4.861733,4.207789,4.983502,4.618195,0.523155,0.527665,0.511128,0.509625,10.150409,8.044259,9.481432,11.0524,0.374326,0.372823,0.37583,0.372823,0.374326,0.374326,0.372823,0.372823,0.37583,0.37132,0.37132,0.374326
