Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,5.693331,7.66355,0.56156,7.109922,1.207196,0.939106,1.12312,1.005732,0.691639,0.721779,0.745574,0.731297,2.403287,1.927388,1.962288,2.576197,2.333488,1.614882,1.659299,1.675162,0.805855,0.756678,0.71702,0.737642,0.824891,0.84234,0.85979,0.853444,9.946276,9.53859,9.430719,10.436451,0.802682,0.802682,0.804268,0.878826,10.620465,10.201675,9.985934,8.716872,11.36604,11.818143,12.235347,12.749317,13.985067,13.966031,14.413375,12.574821
2,6.778379,8.737494,0.804268,8.299668,1.284926,1.021595,1.205609,1.089807,0.70433,0.732883,0.755092,0.743988,2.725311,2.24624,2.308107,2.888703,2.509571,1.849658,1.886144,1.898835,0.816959,0.775714,0.73447,0.750333,0.824891,0.840754,0.856617,0.851858,9.903445,9.375198,9.39582,10.377757,0.802682,0.802682,0.804268,0.877239,10.628397,10.211193,9.984348,8.732735,11.381903,11.830834,12.254383,12.771526,14.005689,13.980308,14.43717,12.598616
3,7.707967,9.657564,1.035872,9.248292,1.37376,1.11043,1.29603,1.184987,0.721779,0.750333,0.766196,0.759851,3.05844,2.587301,2.679308,3.220246,2.712621,2.100298,2.136784,2.135197,0.826477,0.79475,0.753506,0.766196,0.824891,0.840754,0.855031,0.848685,9.884409,9.289536,9.370439,10.341272,0.801096,0.802682,0.804268,0.875653,10.626811,10.206434,9.976416,8.732735,11.385075,11.819729,12.246452,12.781044,13.994585,13.967617,14.433998,12.593857
4,8.512236,10.445969,1.399141,10.019247,1.465767,1.204023,1.394382,1.289685,0.742401,0.767783,0.783646,0.778887,3.397914,2.931534,3.052095,3.569238,2.931534,2.352524,2.400114,2.384251,0.837581,0.8122,0.770955,0.780473,0.826477,0.840754,0.853444,0.847099,9.887582,9.264155,9.362507,10.328581,0.802682,0.802682,0.805855,0.878826,10.63157,10.206434,9.982762,8.734322,11.385075,11.810211,12.246452,12.785803,14.005689,13.973963,14.438757,12.593857
5,9.161044,11.053533,2.009877,10.617293,1.560947,1.299203,1.494321,1.394382,0.770955,0.786819,0.799509,0.797923,3.729457,3.259904,3.396328,3.876985,3.129825,2.585715,2.636477,2.620614,0.847099,0.831236,0.789991,0.793164,0.826477,0.84234,0.855031,0.848685,9.890755,9.256223,9.354576,10.317477,0.804268,0.802682,0.804268,0.875653,10.63157,10.19533,9.985934,8.732735,11.37873,11.795934,12.233761,12.784217,14.00093,13.967617,14.440343,12.600203
6,9.657564,11.500877,2.876013,11.096364,1.656126,1.392796,1.591087,1.494321,0.797923,0.802682,0.815373,0.815373,4.032446,3.548616,3.69773,4.140316,3.293217,2.801455,2.834768,2.826836,0.858203,0.848685,0.809027,0.804268,0.826477,0.840754,0.856617,0.848685,9.890755,9.259396,9.343471,10.31589,0.804268,0.802682,0.804268,0.875653,10.629983,10.203261,9.990693,8.73908,11.373971,11.780071,12.227416,12.787389,14.004103,13.980308,14.441929,12.600203
7,10.057319,11.887941,3.854777,11.470737,1.74972,1.484803,1.683094,1.597432,0.821718,0.818545,0.82965,0.828063,4.295776,3.794496,3.976924,4.357643,3.421709,2.990228,2.991814,3.002919,0.864549,0.866135,0.82965,0.813786,0.828063,0.840754,0.853444,0.850272,9.898686,9.268914,9.333953,10.319063,0.804268,0.802682,0.804268,0.877239,10.634742,10.206434,9.989107,8.73908,11.364453,11.762621,12.22107,12.787389,14.010448,13.983481,14.449861,12.604962
8,10.377757,12.170308,4.697117,11.786416,1.832209,1.573637,1.765583,1.695785,0.843926,0.82965,0.837581,0.839167,4.501999,4.008651,4.213287,4.536898,3.51213,3.144102,3.115548,3.145688,0.869308,0.881998,0.847099,0.820132,0.826477,0.84234,0.855031,0.848685,9.8971,9.276846,9.332367,10.31589,0.804268,0.802682,0.804268,0.875653,10.634742,10.206434,9.989107,8.740667,11.358108,11.743586,12.211552,12.792148,14.007276,13.985067,14.446688,12.606548
9,10.604602,12.365426,5.382411,12.016434,1.903593,1.662472,1.838554,1.783033,0.864549,0.839167,0.845513,0.848685,4.657459,4.194251,4.403646,4.674908,3.569238,3.264663,3.210728,3.255145,0.874067,0.897862,0.866135,0.824891,0.828063,0.84234,0.855031,0.850272,9.893927,9.275259,9.332367,10.312718,0.802682,0.802682,0.804268,0.875653,10.626811,10.196916,9.985934,8.743839,11.347004,11.721377,12.202034,12.792148,14.008862,13.980308,14.445102,12.600203
10,10.782271,12.535163,5.950316,12.176653,1.96546,1.743374,1.898835,1.860763,0.880412,0.848685,0.853444,0.856617,4.768502,4.329089,4.563865,4.774847,3.612069,3.350325,3.293217,3.331289,0.878826,0.908966,0.878826,0.828063,0.828063,0.84234,0.855031,0.848685,9.892341,9.275259,9.329194,10.309545,0.802682,0.801096,0.805855,0.877239,10.626811,10.196916,9.984348,8.740667,11.33114,11.692823,12.189344,12.787389,14.005689,13.980308,14.441929,12.601789
11,10.92504,12.673174,6.359589,12.275005,2.020982,1.814759,1.95277,1.933734,0.893103,0.856617,0.866135,0.864549,4.860509,4.440132,4.690772,4.852577,3.646968,3.41695,3.367774,3.397914,0.886757,0.918484,0.88993,0.835995,0.828063,0.84234,0.856617,0.850272,9.889168,9.273673,9.330781,10.311131,0.802682,0.802682,0.804268,0.875653,10.620465,10.19533,9.979589,8.737494,11.316863,11.65951,12.175067,12.781044,13.999344,13.973963,14.43717,12.59703
12,11.059878,12.866706,6.752998,12.41143,2.073331,1.878212,1.998773,1.989255,0.902621,0.866135,0.874067,0.875653,4.950929,4.544829,4.787538,4.922376,3.673935,3.455022,3.431227,3.450263,0.893103,0.928002,0.899448,0.843926,0.828063,0.84234,0.855031,0.848685,9.898686,9.280018,9.33554,10.311131,0.802682,0.801096,0.804268,0.875653,10.625224,10.200089,9.985934,8.742253,11.313691,11.638888,12.175067,12.788976,14.005689,13.977135,14.441929,12.600203
13,11.166162,13.109414,7.147994,12.568476,2.119334,1.933734,2.04319,2.035259,0.908966,0.87248,0.886757,0.883585,5.025487,4.636836,4.846232,4.98107,3.692971,3.488335,3.483576,3.485162,0.901034,0.93752,0.90738,0.853444,0.828063,0.84234,0.855031,0.848685,9.893927,9.280018,9.33554,10.312718,0.802682,0.802682,0.804268,0.875653,10.618879,10.192157,9.978003,8.73908,11.301,11.605575,12.16079,12.779458,13.996171,13.969204,14.435584,12.598616
14,11.288309,13.385435,7.519194,12.762008,2.157406,1.973392,2.084435,2.074917,0.918484,0.880412,0.897862,0.88993,5.114321,4.728844,4.895408,5.068318,3.727871,3.515303,3.537511,3.534339,0.912139,0.945451,0.915311,0.866135,0.828063,0.843926,0.855031,0.848685,9.901859,9.286364,9.338712,10.31589,0.802682,0.801096,0.804268,0.875653,10.629983,10.19533,9.984348,8.743839,11.297827,11.583366,12.16079,12.788976,13.999344,13.972376,14.435584,12.595444
15,11.416802,13.682078,7.941158,13.017407,2.187546,2.006705,2.12092,2.114575,0.923243,0.888344,0.912139,0.896275,5.211087,4.820851,4.936652,5.16667,3.773874,3.540684,3.593033,3.597792,0.918484,0.954969,0.921657,0.880412,0.828063,0.84234,0.855031,0.848685,9.901859,9.284777,9.341885,10.322236,0.802682,0.802682,0.804268,0.875653,10.629983,10.196916,9.982762,8.743839,11.291482,11.561158,12.154444,12.795321,13.996171,13.969204,14.433998,12.595444
16,11.600816,13.986653,8.469405,13.339431,2.214514,2.035259,2.157406,2.147888,0.928002,0.896275,0.924829,0.902621,5.29199,4.919203,4.987415,5.250745,3.811946,3.599378,3.635864,3.666004,0.923243,0.958142,0.929588,0.885171,0.828063,0.840754,0.855031,0.850272,9.908204,9.289536,9.345058,10.325408,0.804268,0.802682,0.804268,0.875653,10.634742,10.200089,9.987521,8.748598,11.293068,11.550054,12.152858,12.792148,14.00093,13.97079,14.43717,12.59703
17,11.81497,14.180185,8.880264,13.691596,2.236722,2.06064,2.190719,2.179615,0.934347,0.904207,0.934347,0.913725,5.33958,4.99376,5.050868,5.279299,3.819878,3.66759,3.646968,3.707248,0.923243,0.964487,0.939106,0.886757,0.826477,0.840754,0.856617,0.850272,9.906618,9.289536,9.345058,10.325408,0.802682,0.801096,0.804268,0.875653,10.63157,10.193743,9.985934,8.747012,11.285137,11.538949,12.146513,12.773112,13.989826,13.962858,14.427652,12.593857
