Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,7.291303,4.820879,5.496497,5.649615,0.923449,0.975541,0.964491,0.947127,0.819265,0.830315,0.738759,0.721395,2.498838,2.487788,1.881627,1.892676,1.398592,1.815328,1.933719,1.539082,0.778223,0.812951,0.738759,0.737181,0.775066,0.782959,0.77033,0.85715,9.94326,9.794877,9.726999,8.431013,10.929851,10.164257,8.216331,11.195047,0.836629,0.844522,0.836629,0.909242,10.738847,11.000886,11.536013,11.992213,13.409747,13.39554,13.843847,12.06009
2,8.326829,5.769585,6.601479,6.839839,0.992905,1.05289,1.043419,1.027633,0.827158,0.841365,0.752966,0.734024,2.801919,2.760877,2.202071,2.206807,1.614852,1.992125,2.119987,1.760079,0.794009,0.831894,0.752966,0.749809,0.773487,0.779802,0.77033,0.85715,9.905375,9.798034,9.701743,8.419963,10.951951,10.176885,8.228959,11.215568,0.836629,0.846101,0.836629,0.910821,10.759368,11.021407,11.558112,12.011155,13.436582,13.40659,13.864368,12.083768
3,9.245543,6.5999,7.537556,7.865894,1.07499,1.142867,1.131817,1.116032,0.836629,0.847679,0.768752,0.751388,3.142885,3.046593,2.538302,2.558823,1.850056,2.167343,2.315727,2.00791,0.809794,0.850836,0.768752,0.764016,0.77033,0.773487,0.77033,0.858729,9.861176,9.799612,9.659122,8.410492,10.955108,10.173728,8.227381,11.220304,0.838208,0.846101,0.836629,0.909242,10.765682,11.021407,11.56127,12.007998,13.438161,13.40659,13.872261,12.086925
4,10.015873,7.29446,8.266844,8.688316,1.166545,1.234423,1.22653,1.210745,0.846101,0.855572,0.786116,0.77033,3.496479,3.373352,2.89821,2.925045,2.08368,2.369397,2.522516,2.263635,0.822422,0.8682,0.787694,0.78138,0.77033,0.768752,0.768752,0.85715,9.848547,9.807505,9.614923,8.402599,10.955108,10.172149,8.224224,11.218725,0.836629,0.846101,0.835051,0.910821,10.765682,11.019828,11.559691,12.001684,13.430268,13.401854,13.867525,12.08219
5,10.625192,7.834323,8.866692,9.367091,1.25968,1.325978,1.322821,1.310193,0.85715,0.865043,0.801901,0.787694,3.786931,3.698533,3.228126,3.270747,2.31257,2.565137,2.71352,2.508309,0.833472,0.883986,0.801901,0.798744,0.77033,0.764016,0.771909,0.858729,9.843812,9.818555,9.589666,8.413649,10.951951,10.180042,8.222645,11.218725,0.836629,0.844522,0.835051,0.909242,10.767261,11.022985,11.56127,12.007998,13.436582,13.405011,13.870682,12.085347
6,11.161897,8.243166,9.354463,9.906954,1.344921,1.414377,1.414377,1.408063,0.866622,0.874514,0.812951,0.801901,4.011085,3.96215,3.502793,3.570671,2.519359,2.718256,2.874532,2.708785,0.841365,0.895035,0.809794,0.811373,0.771909,0.762438,0.77033,0.85715,9.850126,9.826448,9.586509,8.42312,10.953529,10.187935,8.227381,11.218725,0.836629,0.846101,0.836629,0.910821,10.76884,11.022985,11.564427,12.006419,13.439739,13.40659,13.876996,12.093239
7,11.581791,8.549404,9.733313,10.29054,1.419113,1.505933,1.49804,1.496461,0.874514,0.880829,0.820844,0.809794,4.206825,4.15789,3.720632,3.816924,2.708785,2.849275,3.000816,2.863482,0.847679,0.902928,0.81453,0.820844,0.77033,0.760859,0.77033,0.85715,9.846969,9.824869,9.588087,8.418385,10.951951,10.191092,8.230538,11.218725,0.836629,0.846101,0.836629,0.909242,10.770418,11.026143,11.562848,12.009577,13.438161,13.409747,13.873839,12.091661
8,11.884871,8.795657,10.01903,10.592042,1.491726,1.58486,1.581703,1.57381,0.87925,0.887143,0.827158,0.819265,4.366258,4.315744,3.902165,4.006349,2.861904,2.956616,3.101843,2.97398,0.853993,0.909242,0.817687,0.824001,0.771909,0.760859,0.768752,0.858729,9.843812,9.823291,9.594401,8.416806,10.947215,10.191092,8.227381,11.223461,0.836629,0.846101,0.835051,0.910821,10.776732,11.024564,11.559691,12.001684,13.435003,13.416061,13.873839,12.091661
9,12.104289,9.013497,10.233713,10.835138,1.554868,1.659052,1.654316,1.646423,0.883986,0.896614,0.835051,0.827158,4.500434,4.46097,4.052127,4.173675,2.991344,3.035544,3.182348,3.065536,0.85715,0.915557,0.822422,0.830315,0.771909,0.760859,0.77033,0.85715,9.846969,9.829605,9.592823,8.416806,10.951951,10.194249,8.230538,11.225039,0.836629,0.846101,0.836629,0.910821,10.771997,11.022985,11.562848,12.004841,13.436582,13.412904,13.872261,12.090082
10,12.3095,9.185558,10.389989,11.01825,1.616431,1.726929,1.717458,1.709565,0.891878,0.902928,0.842943,0.835051,4.607775,4.588833,4.192618,4.32048,3.098685,3.106578,3.24549,3.144463,0.863465,0.920292,0.828737,0.836629,0.77033,0.760859,0.77033,0.85715,9.853283,9.837498,9.59598,8.419963,10.953529,10.189513,8.228959,11.221882,0.836629,0.846101,0.836629,0.910821,10.775154,11.022985,11.564427,12.006419,13.436582,13.417639,13.878575,12.090082
