Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,0.579121,3.225625,0.614027,5.807077,0.926594,0.848849,0.902794,0.920247,0.693359,0.728265,0.682252,0.709225,2.111809,2.211767,1.840494,2.654437,1.40417,1.264547,1.410517,1.377198,0.769517,0.742544,0.725091,0.720331,0.78697,0.842502,0.864715,0.848849,9.937083,10.046561,11.047726,10.008482,0.798076,0.798076,0.78697,0.882168,10.606642,10.181425,9.973576,8.704269,11.106432,11.425345,11.9886,12.482043,13.944918,13.910012,14.379656,12.543921
2,0.752064,4.058607,0.604507,6.939933,1.007512,0.917074,0.980539,0.999579,0.704465,0.742544,0.693359,0.723505,2.50688,2.595732,2.184794,2.974937,1.638992,1.481915,1.650098,1.613606,0.780623,0.758411,0.739371,0.733024,0.785383,0.839329,0.863128,0.847262,9.872031,10.040214,10.833531,9.937083,0.798076,0.799663,0.788557,0.883755,10.622509,10.205224,9.971989,8.724895,11.130231,11.439625,12.010813,12.497909,13.973478,13.936985,14.408215,12.572481
3,0.980539,4.710714,0.598161,7.871287,1.096363,0.991646,1.066217,1.08843,0.718745,0.758411,0.707638,0.740958,2.932098,2.993977,2.541786,3.320823,1.883333,1.718324,1.905546,1.867467,0.799663,0.779037,0.755237,0.750477,0.785383,0.839329,0.861542,0.850435,9.799046,10.030694,10.662174,9.900591,0.798076,0.798076,0.78697,0.883755,10.622509,10.203637,9.962469,8.724895,11.136578,11.444385,12.015572,12.504255,13.973478,13.933812,14.409802,12.569307
4,1.310559,5.291421,0.593401,8.643977,1.191561,1.072564,1.158242,1.182042,0.733024,0.780623,0.725091,0.766344,3.352556,3.385875,2.890846,3.671469,2.140368,1.970598,2.156234,2.140368,0.823463,0.798076,0.774277,0.77269,0.785383,0.839329,0.861542,0.847262,9.762553,10.035454,10.573323,9.870444,0.798076,0.799663,0.788557,0.883755,10.617749,10.200464,9.960883,8.724895,11.142924,11.449144,12.020332,12.504255,13.976651,13.933812,14.414562,12.577241
5,1.88016,5.880062,0.588641,9.265937,1.293106,1.158242,1.255027,1.282,0.748891,0.80125,0.745718,0.793317,3.753974,3.758734,3.233558,4.003075,2.402163,2.21494,2.391056,2.406922,0.842502,0.821876,0.794903,0.790143,0.785383,0.839329,0.861542,0.847262,9.748274,10.032281,10.535244,9.860925,0.799663,0.799663,0.788557,0.885341,10.620922,10.205224,9.975162,8.729655,11.146098,11.447558,12.017159,12.505842,13.976651,13.933812,14.416148,12.577241
6,2.736942,6.509956,0.583881,9.797459,1.396237,1.24392,1.354985,1.380371,0.764757,0.821876,0.769517,0.817116,4.10938,4.11414,3.565165,4.272803,2.65761,2.419615,2.608425,2.643331,0.858369,0.840916,0.812356,0.809183,0.785383,0.839329,0.861542,0.847262,9.748274,10.035454,10.511444,9.854578,0.798076,0.798076,0.788557,0.883755,10.616162,10.200464,9.973576,8.728069,11.147684,11.442798,12.017159,12.502669,13.973478,13.929052,14.416148,12.572481
7,3.755561,7.184275,0.583881,10.251236,1.502542,1.331185,1.453356,1.480329,0.77745,0.834569,0.793317,0.836156,4.399734,4.412427,3.876145,4.482238,2.894019,2.587799,2.814687,2.835313,0.866302,0.855195,0.826636,0.821876,0.785383,0.840916,0.861542,0.847262,9.756207,10.029108,10.506684,9.841885,0.798076,0.798076,0.788557,0.883755,10.616162,10.202051,9.970402,8.729655,11.146098,11.442798,12.009226,12.497909,13.968718,13.936985,14.409802,12.572481
8,4.748793,7.8935,0.977366,10.633615,1.604086,1.416863,1.546967,1.572353,0.790143,0.847262,0.818703,0.850435,4.650422,4.653595,4.153805,4.656768,3.103454,2.738529,3.003496,2.989217,0.874235,0.866302,0.839329,0.832982,0.78697,0.840916,0.861542,0.848849,9.762553,10.033868,10.508271,9.838712,0.798076,0.798076,0.788557,0.885341,10.620922,10.203637,9.973576,8.729655,11.149271,11.444385,12.018746,12.505842,13.976651,13.949678,14.420908,12.574067
9,5.500857,8.555126,1.545381,10.939835,1.692938,1.497782,1.631059,1.664378,0.80125,0.858369,0.837742,0.864715,4.87255,4.856684,4.371174,4.799565,3.251011,2.862286,3.146293,3.114561,0.882168,0.875821,0.850435,0.842502,0.785383,0.840916,0.861542,0.847262,9.757794,10.033868,10.538417,9.838712,0.799663,0.799663,0.788557,0.885341,10.620922,10.202051,9.970402,8.731242,11.150857,11.444385,12.015572,12.501082,13.968718,13.936985,14.408215,12.575654
10,6.062525,9.089821,2.673477,11.230189,1.769096,1.570767,1.705631,1.73895,0.812356,0.867888,0.855195,0.875821,5.055013,5.021694,4.550464,4.920149,3.368422,2.967004,3.252598,3.220865,0.888515,0.883755,0.861542,0.852022,0.785383,0.839329,0.861542,0.848849,9.75462,10.029108,10.533657,9.832365,0.799663,0.798076,0.788557,0.883755,10.617749,10.200464,9.968816,8.726482,11.146098,11.438038,12.010813,12.497909,13.965545,13.936985,14.406629,12.570894
11,6.543275,9.570571,3.923744,11.477704,1.835734,1.638992,1.772269,1.808762,0.821876,0.877408,0.871062,0.886928,5.20733,5.147038,4.699607,5.035973,3.476313,3.055855,3.335103,3.30813,0.898034,0.891688,0.871062,0.861542,0.785383,0.839329,0.863128,0.848849,9.765727,10.040214,10.544764,9.840298,0.799663,0.799663,0.788557,0.885341,10.622509,10.200464,9.971989,8.732829,11.154031,11.441211,12.017159,12.504255,13.967131,13.938572,14.411388,12.572481
