Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,0.447449,0.442883,0.441361,4.416655,0.433751,0.441361,0.438317,0.436795,4.191409,0.438317,0.435273,0.436795,4.284247,0.716831,0.432229,0.432229,5.433307,0.432229,0.432229,0.433751,0.415488,4.835187,0.436795,3.990513,0.438317,0.500717,0.423098,2.215937,0.529633,0.526589,0.537243,0.538765,10.256319,10.743338,10.393293,9.382728,0.382006,0.378962,0.382006,0.382006,0.383528,0.383528,0.380484,0.382006,0.382006,0.382006,0.382006,0.382006
2,0.444405,0.436795,0.439839,5.004122,0.658998,0.719875,0.433751,0.435273,4.804748,0.465712,0.438317,0.433751,4.929547,0.920771,0.430708,0.432229,6.02534,0.429186,0.430708,0.430708,0.413966,5.31764,0.433751,4.422743,0.436795,0.697046,0.616384,2.544675,0.529633,0.526589,0.540287,0.541809,10.341547,10.836176,10.466346,9.449693,0.382006,0.380484,0.383528,0.382006,0.382006,0.382006,0.383528,0.37744,0.38505,0.378962,0.38505,0.378962
3,0.438317,0.435273,0.436795,5.360255,0.84924,0.929902,0.429186,0.432229,5.258285,0.74727,0.432229,0.432229,5.335904,1.153627,0.427664,0.426142,6.401258,0.427664,0.429186,0.838586,0.41701,5.596154,0.432229,4.678428,0.433751,0.852284,0.806625,2.849062,0.531155,0.523546,0.541809,0.540287,10.317196,10.827044,10.394815,9.440562,0.382006,0.378962,0.383528,0.378962,0.378962,0.38505,0.378962,0.378962,0.383528,0.382006,0.382006,0.380484
4,0.438317,0.432229,0.738138,5.696602,1.072964,1.212982,0.429186,0.427664,5.599198,0.980126,0.432229,0.429186,5.652466,1.448882,0.614862,0.42462,6.690426,0.423098,0.429186,1.100359,0.410922,5.818357,0.426142,4.909762,0.756402,1.083618,1.056223,3.205195,0.528111,0.526589,0.540287,0.538765,10.286758,10.788996,10.306543,9.410123,0.383528,0.382006,0.383528,0.380484,0.382006,0.383528,0.378962,0.37744,0.380484,0.380484,0.382006,0.382006
5,0.433751,0.430708,1.001433,6.092305,1.456492,1.648255,0.884244,0.427664,5.84423,1.321039,0.429186,0.429186,5.946199,1.891765,0.826411,0.788362,6.940023,0.426142,0.427664,1.436706,0.410922,5.979682,0.429186,5.168491,0.999911,1.485408,1.43975,3.643512,0.531155,0.528111,0.538765,0.540287,10.265451,10.779864,10.265451,9.402513,0.380484,0.382006,0.382006,0.380484,0.380484,0.383528,0.380484,0.382006,0.378962,0.383528,0.378962,0.382006
6,0.433751,0.430708,1.421487,6.506271,2.13984,2.307253,1.205372,0.709222,6.023818,1.829366,0.672695,0.426142,6.151661,2.457925,1.133841,1.088183,7.127221,0.426142,0.666607,2.01352,0.65291,6.102959,0.602686,5.440917,1.442794,2.040915,1.92677,4.157926,0.529633,0.525068,0.538765,0.540287,10.247187,10.763123,10.228924,9.385772,0.383528,0.378962,0.380484,0.382006,0.382006,0.38505,0.378962,0.380484,0.380484,0.380484,0.382006,0.378962
7,0.773143,0.913161,2.15506,6.911106,2.929725,3.115401,1.8248,1.007521,6.145573,2.451837,0.942078,0.805104,6.309942,3.09105,1.684782,1.623904,7.297678,0.426142,0.978604,2.756224,0.900985,6.204928,0.945122,5.7103,2.136797,2.65121,2.427486,4.699735,0.526589,0.523546,0.541809,0.535721,10.221314,10.74486,10.19392,9.365987,0.383528,0.380484,0.382006,0.378962,0.382006,0.383528,0.380484,0.380484,0.383528,0.378962,0.382006,0.378962
8,1.167324,1.397136,3.014953,7.32355,3.646556,3.8855,2.678605,1.531066,6.267328,3.037782,1.444316,1.205372,6.437784,3.751569,2.363565,2.384872,7.471178,0.42462,1.499106,3.50045,1.334737,6.277981,1.474755,5.956853,2.820145,3.290423,2.900808,5.195886,0.529633,0.523546,0.538765,0.540287,10.195442,10.715943,10.158915,9.35229,0.380484,0.380484,0.382006,0.380484,0.382006,0.382006,0.378962,0.382006,0.380484,0.383528,0.378962,0.382006
9,1.954164,2.366609,3.820056,7.656854,4.310119,4.655599,3.576547,2.372696,6.393648,3.678517,2.235722,1.946555,6.541276,4.151838,2.972339,3.167146,7.60663,0.423098,2.340736,4.182277,1.975471,6.309942,2.250942,6.12731,3.410656,3.842885,3.35891,5.550496,0.526589,0.525068,0.537243,0.538765,10.166525,10.688548,10.119345,9.321851,0.378962,0.383528,0.380484,0.378962,0.380484,0.382006,0.380484,0.382006,0.380484,0.382006,0.378962,0.382006
10,3.045392,3.584157,4.524712,7.920149,4.851928,5.275026,4.393826,3.290423,6.509315,4.272071,2.990602,2.821667,6.62346,4.495796,3.46849,3.824622,7.66903,0.662042,3.191497,4.844319,2.604031,6.319073,3.03626,6.242977,3.8855,4.124443,3.83832,5.792484,0.526589,0.525068,0.537243,0.538765,10.142174,10.668763,10.094994,9.30511,0.382006,0.378962,0.382006,0.378962,0.382006,0.382006,0.380484,0.382006,0.382006,0.382006,0.378962,0.382006
11,3.973772,4.53841,5.174578,8.149961,5.2385,5.716387,5.039126,4.072698,6.609763,4.757568,3.550674,3.549152,6.711733,4.850406,3.909851,4.398392,7.719254,1.123188,3.952465,5.316118,3.059089,6.335815,3.623727,6.329727,4.276637,4.358821,4.162492,5.952287,0.528111,0.523546,0.535721,0.538765,10.128476,10.653544,10.063033,9.285324,0.380484,0.380484,0.383528,0.378962,0.382006,0.382006,0.378962,0.382006,0.378962,0.382006,0.380484,0.380484
12,4.725608,5.334382,5.705734,8.326506,5.552018,6.028384,5.56115,4.713432,6.676728,5.118267,3.992035,4.075742,6.798483,5.103048,4.285769,4.829099,7.770999,2.039393,4.501883,5.678339,3.497406,6.370819,4.049869,6.398214,4.582546,4.61755,4.42883,6.077086,0.528111,0.523546,0.535721,0.537243,10.116301,10.64289,10.038682,9.273149,0.380484,0.378962,0.380484,0.378962,0.382006,0.383528,0.380484,0.380484,0.382006,0.378962,0.380484,0.380484
13,5.422654,5.994901,6.077086,8.431519,5.795528,6.21406,5.932502,5.142618,6.736084,5.337425,4.398392,4.526234,6.860882,5.293289,4.590155,5.12892,7.839486,3.077352,4.926503,5.903585,3.841364,6.413433,4.406001,6.443872,4.842797,4.832143,4.622116,6.150139,0.525068,0.522024,0.535721,0.538765,10.088906,10.618539,10.018897,9.253364,0.380484,0.380484,0.380484,0.378962,0.380484,0.383528,0.37744,0.380484,0.380484,0.378962,0.380484,0.378962
14,5.953809,6.501706,6.277981,8.50305,6.081652,6.331249,6.148617,5.518536,6.783264,5.448527,4.690603,4.844319,6.92176,5.448527,4.807792,5.366342,7.930802,3.855061,5.275026,6.113612,4.145751,6.460613,4.699735,6.488008,5.036082,4.993468,4.765178,6.220148,0.525068,0.522024,0.534199,0.537243,10.087384,10.61093,10.011287,9.247276,0.382006,0.380484,0.380484,0.378962,0.380484,0.382006,0.380484,0.380484,0.382006,0.380484,0.378962,0.378962
15,6.296244,6.898931,6.425609,8.533489,6.459091,6.443872,6.340381,5.800094,6.8274,5.545931,4.912806,5.08935,6.973505,5.603764,4.95542,5.507882,7.99929,4.472967,5.512448,6.212538,4.326861,6.500184,4.905196,6.538232,5.264373,5.124355,4.897586,6.282547,0.526589,0.523546,0.535721,0.537243,10.067599,10.598754,9.986936,9.227491,0.380484,0.380484,0.382006,0.378962,0.378962,0.383528,0.380484,0.380484,0.380484,0.380484,0.378962,0.380484
