Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,4.426938,4.401156,4.798504,0.430713,0.696117,0.421613,1.719818,0.436779,0.697633,0.439812,4.307127,0.42768,4.364758,2.72077,3.63376,4.39964,5.029026,4.790921,1.53631,0.643036,4.868267,0.436779,0.433746,0.432229,5.669029,0.438296,0.429196,0.424646,0.526258,0.536874,0.549007,0.547491,10.256726,11.688391,9.659188,11.550381,0.380665,0.379149,0.379149,0.379149,0.377632,0.382182,0.376115,0.380665,0.377632,0.379149,0.376115,0.382182
2,5.038126,5.033576,5.461256,0.42768,0.867492,0.421613,2.01252,0.433746,0.867492,0.433746,4.968363,0.42313,4.945614,3.193947,4.1767,5.053292,5.561351,5.37026,1.771382,0.812894,5.36116,0.435263,0.430713,0.429196,6.108841,0.436779,0.42768,0.697633,0.526258,0.538391,0.549007,0.550524,10.329523,11.712657,9.748667,11.583746,0.379149,0.379149,0.379149,0.376115,0.380665,0.379149,0.379149,0.377632,0.379149,0.379149,0.379149,0.379149
3,5.474905,5.482488,5.896518,0.69915,1.075265,0.41858,2.296124,0.430713,1.079815,0.432229,5.435474,0.424646,5.342961,3.520015,4.554332,5.464289,5.893485,5.711494,1.995838,1.020668,5.675095,0.430713,0.426163,0.538391,6.368179,0.432229,0.424646,0.890241,0.526258,0.541424,0.549007,0.55204,10.309807,11.630761,9.747151,11.5155,0.380665,0.377632,0.379149,0.379149,0.377632,0.380665,0.376115,0.377632,0.377632,0.379149,0.374599,0.380665
4,5.861637,5.85102,6.213486,0.917539,1.407399,0.415547,2.661623,0.429196,1.40285,0.433746,5.743342,0.420097,5.649313,3.800585,4.81822,5.732726,6.133107,5.951116,2.356787,1.352802,5.917751,0.753747,0.42768,0.820477,6.545621,0.435263,0.42313,1.173844,0.524742,0.541424,0.545974,0.550524,10.291608,11.564031,9.745634,11.44422,0.380665,0.377632,0.382182,0.376115,0.379149,0.379149,0.377632,0.377632,0.380665,0.379149,0.376115,0.377632
5,6.222586,6.167989,6.472824,1.231474,1.872994,0.41403,3.198497,0.42768,1.825979,0.432229,5.938983,0.417063,5.895002,4.090255,4.991111,5.929883,6.315098,6.139173,2.967975,1.81688,6.108841,0.981236,0.424646,1.105597,6.657848,0.430713,0.421613,1.606073,0.524742,0.539908,0.547491,0.549007,10.282509,11.532182,9.727435,11.395689,0.377632,0.379149,0.379149,0.377632,0.377632,0.379149,0.377632,0.379149,0.379149,0.376115,0.377632,0.379149
6,6.538038,6.462208,6.673014,1.759249,2.462949,0.41403,3.806651,0.424646,2.323422,0.429196,6.075476,0.415547,6.116424,4.434521,5.113956,6.06486,6.480407,6.295382,3.711106,2.327972,6.2696,1.381617,0.42313,1.604557,6.718512,0.42768,0.708249,2.152047,0.524742,0.541424,0.547491,0.549007,10.279475,11.524599,9.715302,11.35929,0.379149,0.377632,0.380665,0.377632,0.377632,0.380665,0.376115,0.377632,0.379149,0.379149,0.377632,0.377632
7,6.797375,6.727612,6.815574,2.469015,3.07717,0.412514,4.361725,0.424646,2.873946,0.42768,6.171022,0.511092,6.281733,4.824286,5.229217,6.152823,6.636616,6.418227,4.414806,2.826932,6.398511,2.027686,0.42313,2.268825,6.76401,0.42768,0.969104,2.687405,0.524742,0.539908,0.549007,0.550524,10.252177,11.507917,9.692553,11.310759,0.380665,0.379149,0.379149,0.376115,0.377632,0.379149,0.376115,0.379149,0.380665,0.377632,0.376115,0.377632
8,7.052163,7.030931,6.971783,3.219729,3.670158,0.41403,4.883433,0.424646,3.504849,0.426163,6.28325,0.926639,6.453108,5.22315,5.362677,6.243818,6.798892,6.533488,4.912249,3.248545,6.547137,2.757168,0.42313,2.952809,6.818607,0.424646,1.489295,3.178781,0.523225,0.538391,0.549007,0.549007,10.25521,11.521566,9.69862,11.284977,0.377632,0.379149,0.379149,0.376115,0.377632,0.380665,0.377632,0.377632,0.379149,0.377632,0.377632,0.379149
9,7.296335,7.272069,7.094628,3.949211,4.226748,0.412514,5.317179,0.424646,4.053856,0.429196,6.377279,1.493845,6.589602,5.552251,5.488554,6.312065,6.908087,6.644199,5.256515,3.606461,6.660882,3.333474,0.421613,3.489683,6.83074,0.424646,2.220294,3.729305,0.523225,0.539908,0.545974,0.547491,10.235494,11.509433,9.68952,11.22583,0.380665,0.379149,0.379149,0.377632,0.377632,0.377632,0.376115,0.377632,0.379149,0.377632,0.377632,0.377632
10,7.516241,7.426762,7.229604,4.507318,4.721158,0.410997,5.632631,0.424646,4.364758,0.42768,6.465241,2.346171,6.698797,5.814622,5.614432,6.365146,6.980883,6.751877,5.502204,3.923429,6.745811,3.865799,0.421613,3.994709,6.84439,0.424646,2.86333,4.244947,0.523225,0.539908,0.545974,0.549007,10.221845,11.50185,9.672838,11.184882,0.379149,0.379149,0.379149,0.377632,0.377632,0.379149,0.377632,0.379149,0.379149,0.377632,0.377632,0.377632
11,7.705815,7.540506,7.376714,4.934997,5.066941,0.410997,5.881352,0.42313,4.67566,0.717349,6.516805,3.075653,6.794342,6.034528,5.709977,6.428843,7.065812,6.807991,5.702394,4.208549,6.83074,4.264663,0.421613,4.411772,6.861072,0.42313,3.35774,4.634712,0.524742,0.539908,0.547491,0.549007,10.221845,11.500334,9.672838,11.1591,0.380665,0.379149,0.379149,0.377632,0.377632,0.380665,0.376115,0.377632,0.379149,0.377632,0.377632,0.379149
12,7.857474,7.602687,7.475293,5.297463,5.371777,0.40948,6.025429,0.42313,4.912249,1.196593,6.544104,3.632243,6.883821,6.192254,5.78884,6.489507,7.147708,6.83529,5.810072,4.433005,6.886854,4.590731,0.421613,4.692342,6.861072,0.424646,3.84305,4.883433,0.524742,0.536874,0.547491,0.549007,10.215778,11.498817,9.671321,11.15,0.379149,0.377632,0.379149,0.377632,0.377632,0.380665,0.377632,0.377632,0.379149,0.377632,0.376115,0.377632
13,7.987902,7.651218,7.564772,5.518886,5.635664,0.410997,6.130074,0.421613,5.095756,2.130815,6.594152,4.141819,6.962684,6.34543,5.875286,6.560786,7.223538,6.858039,5.882869,4.610446,6.946001,4.81367,0.421613,4.950163,6.871688,0.42313,4.307127,5.057842,0.523225,0.538391,0.547491,0.547491,10.217295,11.497301,9.660705,11.142417,0.379149,0.377632,0.379149,0.377632,0.379149,0.380665,0.377632,0.377632,0.377632,0.377632,0.377632,0.377632
14,8.113779,7.704298,7.611786,5.691778,5.863153,0.410997,6.201354,0.805312,5.280781,3.098402,6.641166,4.548266,7.023348,6.472824,5.93595,6.622967,7.284202,6.880788,5.951116,4.800021,7.008182,4.962296,0.421613,5.153387,6.894437,0.421613,4.654428,5.207984,0.523225,0.536874,0.545974,0.547491,10.212745,11.488201,9.659188,11.134835,0.379149,0.379149,0.380665,0.379149,0.377632,0.377632,0.376115,0.379149,0.379149,0.377632,0.377632,0.377632
15,8.235106,7.763446,7.646668,5.832821,6.078509,0.964554,6.298416,1.60304,5.464289,3.764187,6.685147,4.784855,7.091594,6.577469,5.98903,6.662398,7.305434,6.903537,6.013296,4.997178,7.052163,5.120022,1.167778,5.297463,6.932352,1.078298,4.850068,5.358127,0.523225,0.539908,0.545974,0.547491,10.211229,11.488201,9.653122,11.130285,0.379149,0.379149,0.379149,0.377632,0.377632,0.379149,0.376115,0.376115,0.379149,0.377632,0.377632,0.377632
16,8.315486,7.825626,7.675483,6.001163,6.309032,2.011004,6.42126,2.836031,5.653863,4.287412,6.730645,4.95168,7.152258,6.677564,6.043628,6.69728,7.314534,6.918703,6.089126,5.198885,7.084011,5.30808,2.4402,5.411208,6.9824,2.250626,5.010827,5.544668,0.523225,0.539908,0.545974,0.547491,10.205162,11.483651,9.653122,11.130285,0.379149,0.377632,0.379149,0.377632,0.377632,0.380665,0.377632,0.377632,0.379149,0.377632,0.379149,0.377632
17,8.350368,7.892356,7.716431,6.234719,6.55472,3.081719,6.583535,3.770253,5.901068,4.645328,6.804958,5.08969,7.199273,6.76401,6.102775,6.729128,7.326667,6.927802,6.193771,5.37026,7.131026,5.531019,3.544281,5.564384,7.038514,3.230346,5.180686,5.770641,0.524742,0.539908,0.545974,0.547491,10.196063,11.460902,9.633406,11.102986,0.379149,0.379149,0.379149,0.376115,0.377632,0.379149,0.377632,0.376115,0.379149,0.377632,0.377632,0.377632
18,8.423164,8.018233,7.798327,6.498606,6.855006,3.885514,6.76856,4.492152,6.155856,4.856135,6.885338,5.248932,7.247804,6.842873,6.196804,6.785242,7.373681,6.958134,6.339364,5.524953,7.214439,5.741826,4.251014,5.756992,7.114343,3.931012,5.418791,5.999647,0.524742,0.539908,0.545974,0.547491,10.199096,11.470002,9.645539,11.115119,0.377632,0.377632,0.379149,0.377632,0.377632,0.379149,0.377632,0.377632,0.377632,0.377632,0.377632,0.379149
19,8.485344,8.172926,7.899939,6.683631,7.140125,4.475469,6.953584,4.927415,6.363629,5.100306,6.941452,5.459739,7.288752,6.90202,6.324198,6.824674,7.416146,6.996049,6.503156,5.691778,7.287235,5.888935,4.768172,5.955665,7.164391,4.384474,5.653863,6.225619,0.523225,0.539908,0.545974,0.547491,10.19303,11.463935,9.634923,11.098436,0.379149,0.377632,0.377632,0.379149,0.379149,0.380665,0.377632,0.377632,0.379149,0.377632,0.377632,0.377632
