Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,3.948272,3.868162,4.3122,4.467842,5.085832,4.424353,4.682994,4.387732,3.801785,4.699016,4.300755,4.68986,4.939345,4.943923,4.559396,3.808652,4.383154,4.847791,4.259556,3.646143,5.392538,5.406271,5.184253,5.179675,1.023117,0.940719,0.856031,0.972763,0.785077,0.755322,0.794232,0.79881,6.575875,6.58732,6.742962,5.758755,0.794232,0.801099,0.79881,0.83772,6.129549,6.278325,6.578164,6.843671,7.587549,7.582971,7.821012,6.857404
2,4.559396,4.499886,4.9897,5.163653,5.484092,4.893568,5.165942,4.884413,4.447242,5.207141,4.840925,5.239185,5.339895,5.333028,4.991989,4.360266,4.840925,5.191119,4.694438,4.197757,5.900664,5.953307,5.777066,5.772488,1.055161,0.981918,0.904097,1.013962,0.787366,0.755322,0.791943,0.796521,6.559854,6.559854,6.742962,5.754177,0.796521,0.803388,0.801099,0.83772,6.136416,6.285191,6.58732,6.850538,7.592126,7.582971,7.821012,6.861982
3,5.078965,5.026322,5.559625,5.758755,5.751888,5.227741,5.50927,5.259785,4.985122,5.655756,5.298695,5.678645,5.639734,5.609979,5.31014,4.785992,5.195697,5.44976,5.056077,4.67155,6.30808,6.36759,6.278325,6.225681,1.089494,1.023117,0.947585,1.059739,0.787366,0.755322,0.791943,0.794232,6.552987,6.543832,6.749828,5.749599,0.794232,0.803388,0.79881,0.840009,6.140993,6.28748,6.58732,6.850538,7.594415,7.582971,7.821012,6.861982
4,5.470359,5.463493,5.999084,6.205081,5.921263,5.433738,5.719844,5.50927,5.426871,6.005951,5.646601,6.00824,5.845731,5.783932,5.534447,5.09041,5.46807,5.62829,5.326162,5.040055,6.580453,6.633097,6.68574,6.598764,1.119249,1.064317,0.995651,1.103227,0.787366,0.75761,0.791943,0.791943,6.555276,6.543832,6.758984,5.749599,0.796521,0.801099,0.79881,0.83772,6.145571,6.289769,6.589609,6.852827,7.592126,7.582971,7.823301,6.864271
5,5.754177,5.783932,6.303502,6.511788,6.035706,5.593957,5.880064,5.692378,5.745022,6.264591,5.912108,6.26688,5.980774,5.893797,5.683223,5.287251,5.683223,5.758755,5.536736,5.28954,6.797894,6.850538,6.98558,6.898604,1.151293,1.09865,1.041428,1.139849,0.789654,0.755322,0.791943,0.791943,6.555276,6.543832,6.758984,5.756466,0.796521,0.801099,0.79881,0.83772,6.14786,6.289769,6.589609,6.850538,7.594415,7.58526,7.825589,6.86656
6,5.957885,5.976196,6.520943,6.731518,6.108949,5.699245,5.989929,5.815976,5.94873,6.443122,6.131838,6.477455,6.070039,5.969329,5.774777,5.413138,5.838865,5.873198,5.696956,5.456626,6.994736,7.049668,7.207599,7.154955,1.181048,1.130694,1.082628,1.178759,0.787366,0.75761,0.789654,0.794232,6.555276,6.541543,6.758984,5.758755,0.796521,0.801099,0.801099,0.840009,6.14786,6.292058,6.589609,6.852827,7.594415,7.587549,7.825589,6.864271
7,6.095216,6.108949,6.688029,6.889448,6.166171,5.770199,6.060883,5.898375,6.083772,6.56672,6.298924,6.633097,6.120394,6.010529,5.841154,5.48867,5.953307,5.969329,5.811398,5.555047,7.148089,7.20531,7.381552,7.358663,1.213092,1.162737,1.119249,1.206226,0.789654,0.755322,0.791943,0.794232,6.559854,6.536965,6.758984,5.765621,0.796521,0.801099,0.801099,0.83772,6.14786,6.28748,6.589609,6.852827,7.594415,7.58526,7.825589,6.864271
8,6.182193,6.18677,6.809339,7.003891,6.200504,5.818265,6.097505,5.957885,6.179904,6.651408,6.413367,6.729229,6.14786,6.02884,5.884642,5.543603,6.033417,6.044862,5.891508,5.614557,7.26482,7.324331,7.512016,7.516594,1.240558,1.19707,1.153582,1.235981,0.789654,0.755322,0.791943,0.794232,6.559854,6.532387,6.761273,5.772488,0.796521,0.803388,0.79881,0.840009,6.14786,6.292058,6.591897,6.857404,7.596704,7.587549,7.827878,6.864271
9,6.237125,6.239414,6.907759,7.113756,6.22797,5.861753,6.124971,6.019684,6.248569,6.704051,6.484321,6.793317,6.166171,6.040284,5.914397,5.593957,6.095216,6.104372,5.960174,5.655756,7.370108,7.429618,7.612726,7.640192,1.272602,1.229114,1.190204,1.268025,0.789654,0.755322,0.794232,0.794232,6.555276,6.530098,6.761273,5.779355,0.794232,0.803388,0.79881,0.840009,6.150149,6.292058,6.591897,6.855116,7.596704,7.58526,7.825589,6.86656
10,6.28748,6.285191,7.031357,7.239643,6.246281,5.905241,6.159304,6.090639,6.314946,6.756695,6.543832,6.861982,6.18677,6.070039,5.957885,5.653468,6.152438,6.14786,6.024262,5.699245,7.475395,7.54406,7.729458,7.731746,1.306935,1.261158,1.229114,1.29778,0.787366,0.755322,0.791943,0.794232,6.555276,6.530098,6.761273,5.786221,0.794232,0.803388,0.79881,0.840009,6.150149,6.294347,6.594186,6.857404,7.596704,7.589837,7.830167,6.86656
