Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,4.037537,3.91165,4.048981,3.968872,3.753719,3.488212,3.65301,3.639277,3.282216,3.483635,3.614099,3.877317,3.838407,3.675898,3.586633,3.620966,3.245594,3.151751,4.023804,3.577478,4.287022,4.186313,3.886473,3.389792,0.686656,0.929274,0.940719,0.956741,0.789654,0.780499,0.821698,0.796521,6.065461,6.415656,6.488899,6.502632,0.796521,0.801099,0.79881,0.840009,6.143282,6.282902,6.58732,6.951247,7.587549,7.642481,7.841611,6.894026
2,4.735637,4.63035,4.765393,4.708171,4.277867,3.957427,4.165713,4.142824,3.895628,4.035248,4.234379,4.499886,4.408331,4.206912,4.163424,4.140536,3.760586,3.65301,4.37171,4.094759,4.905013,4.866102,4.59144,4.186313,0.702678,0.965896,0.97734,0.99794,0.791943,0.785077,0.821698,0.794232,6.074617,6.415656,6.488899,6.511788,0.794232,0.801099,0.79881,0.83772,6.150149,6.292058,6.596475,6.967269,7.594415,7.651637,7.848478,6.898604
3,5.300984,5.207141,5.337606,5.298695,4.699016,4.33051,4.579995,4.543374,4.394598,4.493019,4.719615,5.024033,4.861524,4.623484,4.614328,4.573129,4.177157,4.039826,4.63035,4.534218,5.445182,5.42916,5.17052,4.763104,0.734722,1.004807,1.01854,1.036851,0.791943,0.782788,0.821698,0.79881,6.074617,6.413367,6.482033,6.514076,0.794232,0.801099,0.79881,0.842298,6.152438,6.289769,6.598764,6.971847,7.598993,7.649348,7.850767,6.903182
4,5.765621,5.664912,5.790799,5.740444,4.9897,4.607462,4.872969,4.840925,4.785992,4.875257,5.106432,5.445182,5.184253,4.939345,4.927901,4.868391,4.51133,4.341955,4.79057,4.859236,5.877775,5.877775,5.626001,5.18883,0.775921,1.041428,1.055161,1.07805,0.791943,0.782788,0.819409,0.796521,6.074617,6.420233,6.484321,6.525521,0.796521,0.803388,0.79881,0.83772,6.157015,6.294347,6.598764,6.969558,7.598993,7.649348,7.846189,6.903182
5,6.118105,5.994507,6.12726,6.056306,5.191119,4.802014,5.06981,5.058366,5.076677,5.159075,5.399405,5.751888,5.392538,5.133898,5.115587,5.051499,4.73106,4.568551,4.905013,5.072099,6.193637,6.191348,5.941863,5.523003,0.817121,1.075761,1.084916,1.114672,0.789654,0.782788,0.821698,0.796521,6.074617,6.420233,6.484321,6.530098,0.794232,0.801099,0.801099,0.83772,6.161593,6.296635,6.598764,6.967269,7.598993,7.647059,7.848478,6.903182
6,6.36759,6.237125,6.365301,6.276036,5.330739,4.927901,5.204852,5.207141,5.314717,5.353628,5.614557,5.960174,5.513848,5.250629,5.227741,5.161364,4.882124,4.715038,4.991989,5.218585,6.413367,6.401923,6.170748,5.781643,0.849165,1.105516,1.11696,1.149004,0.791943,0.785077,0.821698,0.796521,6.072328,6.420233,6.479744,6.530098,0.794232,0.803388,0.801099,0.840009,6.157015,6.294347,6.594186,6.958114,7.594415,7.642481,7.848478,6.898604
7,6.569009,6.411078,6.54612,6.429389,5.417716,5.0103,5.291829,5.31014,5.518425,5.484092,5.774777,6.108949,5.580224,5.323873,5.298695,5.223163,4.998856,4.806592,5.062943,5.31014,6.559854,6.541543,6.365301,6.017395,0.883497,1.13756,1.144427,1.181048,0.791943,0.782788,0.821698,0.796521,6.072328,6.417945,6.477455,6.530098,0.791943,0.801099,0.801099,0.840009,6.157015,6.294347,6.594186,6.951247,7.596704,7.640192,7.846189,6.900893
8,6.740673,6.530098,6.678874,6.555276,5.474937,5.060655,5.337606,5.378805,5.680934,5.580224,5.896086,6.216526,5.614557,5.367361,5.358206,5.259785,5.097276,4.872969,5.124743,5.36965,6.665141,6.649119,6.559854,6.273747,0.915541,1.169604,1.176471,1.215381,0.791943,0.785077,0.821698,0.796521,6.072328,6.415656,6.475166,6.52781,0.794232,0.801099,0.801099,0.840009,6.157015,6.292058,6.596475,6.94667,7.596704,7.633326,7.846189,6.900893
9,6.88716,6.630808,6.797894,6.669718,5.516136,5.104143,5.367361,5.424582,5.797665,5.671778,5.999084,6.303502,5.644312,5.401694,5.420005,5.28954,5.177386,4.937057,5.179675,5.415427,6.754406,6.761273,6.729229,6.484321,0.952163,1.201648,1.210803,1.247425,0.794232,0.782788,0.821698,0.796521,6.070039,6.415656,6.475166,6.530098,0.796521,0.803388,0.79881,0.840009,6.159304,6.296635,6.598764,6.944381,7.594415,7.628748,7.846189,6.900893
10,7.022202,6.724651,6.912337,6.775006,5.552758,5.136187,5.394827,5.458915,5.877775,5.763333,6.081483,6.376745,5.676356,5.440604,5.493248,5.335317,5.246052,4.998856,5.227741,5.465782,6.86656,6.882582,6.864271,6.662852,0.993362,1.23827,1.249714,1.281758,0.791943,0.782788,0.821698,0.796521,6.072328,6.415656,6.477455,6.525521,0.794232,0.803388,0.79881,0.840009,6.159304,6.296635,6.596475,6.939803,7.596704,7.62417,7.846189,6.903182
