Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,3.735409,4.019226,3.996338,4.069581,0.963607,0.952163,0.83772,0.913252,1.684596,1.512932,1.460288,1.302358,0.791943,0.764477,0.794232,0.794232,0.894942,0.901808,0.79881,0.803388,0.920119,0.819409,0.894942,0.842298,1.050584,1.128405,1.135271,0.972763,0.79881,0.805676,0.814832,0.807965,6.074617,6.873426,6.417945,6.66743,0.805676,0.823987,0.812543,0.789654,6.688029,7.173266,6.791028,7.26482,7.436484,7.438773,7.690547,6.752117
2,4.408331,4.717327,4.678416,4.737926,0.986496,0.975051,0.862898,0.93843,1.819638,1.638819,1.606775,1.451133,0.805676,0.773632,0.807965,0.803388,0.908675,0.915541,0.812543,0.817121,0.936141,0.83772,0.906386,0.856031,1.075761,1.153582,1.15816,1.002518,0.79881,0.805676,0.812543,0.807965,6.051728,6.864271,6.415656,6.669718,0.805676,0.823987,0.812543,0.787366,6.690318,7.175555,6.795605,7.26482,7.44564,7.44564,7.692836,6.758984
3,4.939345,5.278096,5.220874,5.266651,1.01854,1.000229,0.892653,0.965896,1.95697,1.766995,1.77615,1.631952,0.817121,0.787366,0.817121,0.814832,0.922408,0.926986,0.835431,0.833143,0.949874,0.851453,0.920119,0.874342,1.09865,1.169604,1.183337,1.029984,0.79881,0.805676,0.812543,0.805676,6.042573,6.864271,6.415656,6.660563,0.807965,0.823987,0.812543,0.787366,6.694896,7.177844,6.797894,7.267109,7.44564,7.44564,7.697414,6.761273
4,5.36965,5.733577,5.644312,5.706111,1.048295,1.027695,0.920119,0.993362,2.124056,1.906615,1.972992,1.837949,0.830854,0.794232,0.828565,0.826276,0.93843,0.945296,0.85832,0.849165,0.963607,0.874342,0.93843,0.890364,1.126116,1.190204,1.201648,1.062028,0.79881,0.805676,0.812543,0.807965,6.044862,6.864271,6.417945,6.662852,0.805676,0.823987,0.812543,0.785077,6.701762,7.180133,6.804761,7.273976,7.443351,7.443351,7.692836,6.758984
5,5.726711,6.08835,5.946441,6.049439,1.07805,1.055161,0.956741,1.013962,2.302586,2.069123,2.169833,2.05539,0.842298,0.805676,0.842298,0.840009,0.956741,0.961318,0.87892,0.865187,0.979629,0.894942,0.952163,0.908675,1.151293,1.210803,1.224537,1.089494,0.79881,0.803388,0.812543,0.805676,6.049439,6.864271,6.415656,6.665141,0.805676,0.823987,0.810254,0.785077,6.704051,7.177844,6.802472,7.276265,7.44564,7.443351,7.695125,6.761273
6,6.019684,6.342412,6.157015,6.262303,1.110094,1.080339,0.988785,1.041428,2.490272,2.240787,2.35523,2.272831,0.853742,0.812543,0.851453,0.851453,0.972763,0.97734,0.89723,0.876631,0.995651,0.91783,0.965896,0.924697,1.181048,1.23827,1.254292,1.121538,0.801099,0.803388,0.814832,0.807965,6.054017,6.864271,6.411078,6.66743,0.805676,0.826276,0.812543,0.787366,6.704051,7.180133,6.804761,7.276265,7.44564,7.44564,7.695125,6.763561
7,6.253147,6.536965,6.317235,6.411078,1.139849,1.110094,1.023117,1.064317,2.682536,2.419318,2.536049,2.497139,0.862898,0.821698,0.862898,0.85832,0.988785,0.991073,0.915541,0.892653,1.009384,0.93843,0.97734,0.93843,1.208515,1.263447,1.281758,1.155871,0.79881,0.803388,0.812543,0.810254,6.058595,6.871138,6.413367,6.669718,0.805676,0.823987,0.812543,0.787366,6.704051,7.177844,6.80705,7.276265,7.44564,7.447929,7.692836,6.76585
8,6.461433,6.708629,6.466011,6.52781,1.169604,1.13756,1.055161,1.087205,2.867933,2.597848,2.716869,2.73518,0.872053,0.828565,0.869764,0.867475,1.002518,1.007095,0.933852,0.901808,1.027695,0.95903,0.993362,0.952163,1.235981,1.29778,1.309224,1.185626,0.801099,0.803388,0.812543,0.807965,6.065461,6.868849,6.408789,6.665141,0.803388,0.823987,0.812543,0.789654,6.704051,7.180133,6.804761,7.276265,7.443351,7.443351,7.690547,6.763561
9,6.676585,6.850538,6.601053,6.633097,1.19707,1.169604,1.089494,1.112383,3.05333,2.767224,2.904555,2.959487,0.87892,0.840009,0.881209,0.874342,1.016251,1.023117,0.952163,0.915541,1.046006,0.979629,1.004807,0.968185,1.265736,1.334401,1.345846,1.213092,0.801099,0.805676,0.814832,0.807965,6.063172,6.868849,6.408789,6.662852,0.805676,0.826276,0.812543,0.787366,6.704051,7.177844,6.802472,7.276265,7.441062,7.441062,7.690547,6.761273
10,6.898604,6.990158,6.717784,6.745251,1.229114,1.201648,1.121538,1.139849,3.238727,2.938888,3.096818,3.170062,0.888075,0.846876,0.888075,0.883497,1.032273,1.036851,0.970474,0.929274,1.05745,1.002518,1.016251,0.981918,1.295491,1.37789,1.375601,1.245136,0.801099,0.805676,0.812543,0.807965,6.063172,6.873426,6.411078,6.662852,0.805676,0.826276,0.812543,0.789654,6.70634,7.182422,6.80705,7.278553,7.443351,7.443351,7.692836,6.763561
