Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,2.668803,3.099107,3.469902,3.229572,0.785077,0.773632,0.851453,0.805676,1.068894,1.052873,1.01854,0.933852,0.828565,0.759899,0.785077,0.862898,2.098878,2.742046,2.941176,2.314031,0.785077,0.759899,0.753033,0.814832,0.755322,0.755322,0.775921,0.748455,7.8851,8.427558,9.240101,7.347219,0.629435,0.590524,0.588235,0.583658,0.595102,0.613413,0.61799,0.620279,1.661707,1.698329,1.625086,1.629664,3.289082,3.199817,3.172351,3.357748
2,3.220417,3.671321,3.913939,3.762875,0.814832,0.801099,0.883497,0.835431,1.167315,1.153582,1.107805,1.023117,0.853742,0.782788,0.812543,0.890364,2.437629,2.984665,3.302815,2.723735,0.801099,0.77821,0.771344,0.826276,0.75761,0.759899,0.775921,0.748455,7.891966,8.427558,9.24239,7.349508,0.631724,0.590524,0.588235,0.585946,0.590524,0.613413,0.620279,0.620279,1.661707,1.698329,1.629664,1.63653,3.29366,3.197528,3.17464,3.360037
3,3.669032,4.124514,4.241245,4.170291,0.851453,0.835431,0.924697,0.869764,1.284047,1.265736,1.21767,1.132982,0.888075,0.812543,0.846876,0.924697,2.796979,3.250172,3.687343,3.138018,0.821698,0.796521,0.791943,0.846876,0.753033,0.75761,0.775921,0.748455,7.90341,8.434424,9.249256,7.356374,0.629435,0.590524,0.585946,0.583658,0.595102,0.613413,0.620279,0.620279,1.661707,1.698329,1.627375,1.634241,3.29366,3.197528,3.176928,3.360037
4,4.074159,4.520485,4.504463,4.522774,0.899519,0.874342,0.972763,0.910964,1.421378,1.400778,1.341268,1.258869,0.924697,0.844587,0.883497,0.95903,3.176928,3.481346,4.046693,3.554589,0.851453,0.819409,0.817121,0.867475,0.75761,0.75761,0.775921,0.748455,7.907988,8.436713,9.246967,7.363241,0.629435,0.592813,0.585946,0.583658,0.595102,0.613413,0.61799,0.61799,1.661707,1.700618,1.627375,1.638819,3.295949,3.197528,3.179217,3.360037
5,4.435798,4.85008,4.733349,4.831769,0.943008,0.920119,1.01854,0.961318,1.565576,1.540398,1.47631,1.396201,0.970474,0.885786,0.924697,0.995651,3.536278,3.705653,4.376287,3.943694,0.876631,0.846876,0.842298,0.890364,0.755322,0.75761,0.775921,0.746166,7.914855,8.445869,9.251545,7.36553,0.634012,0.592813,0.588235,0.583658,0.597391,0.613413,0.61799,0.620279,1.663996,1.700618,1.629664,1.638819,3.29366,3.197528,3.179217,3.357748
6,4.772259,5.097276,4.879835,5.060655,0.995651,0.968185,1.071183,1.011673,1.714351,1.680018,1.611353,1.547265,1.009384,0.922408,0.968185,1.039139,3.85214,3.934539,4.676127,4.2916,0.904097,0.869764,0.867475,0.910964,0.75761,0.759899,0.775921,0.748455,7.919432,8.441291,9.253834,7.36553,0.629435,0.590524,0.585946,0.583658,0.592813,0.613413,0.61799,0.61799,1.663996,1.700618,1.631952,1.638819,3.291371,3.197528,3.17464,3.357748
7,5.092699,5.296407,4.966812,5.225452,1.046006,1.01854,1.126116,1.062028,1.867704,1.826505,1.753262,1.702907,1.055161,0.963607,1.011673,1.082628,4.122225,4.140536,4.934768,4.598306,0.933852,0.894942,0.894942,0.936141,0.75761,0.75761,0.775921,0.746166,7.917144,8.44358,9.258412,7.367819,0.629435,0.590524,0.588235,0.583658,0.595102,0.613413,0.620279,0.61799,1.663996,1.702907,1.631952,1.638819,3.291371,3.19295,3.172351,3.357748
8,5.362783,5.477226,5.014878,5.355917,1.100938,1.073472,1.178759,1.114672,2.021057,1.982147,1.899748,1.863127,1.100938,1.007095,1.05745,1.128405,4.348821,4.316777,5.145342,4.87068,0.95903,0.922408,0.924697,0.95903,0.759899,0.759899,0.77821,0.748455,7.917144,8.439002,9.258412,7.370108,0.631724,0.592813,0.585946,0.583658,0.595102,0.611124,0.61799,0.620279,1.666285,1.702907,1.631952,1.641108,3.295949,3.190661,3.170062,3.35317
9,5.630579,5.639734,5.040055,5.463493,1.160449,1.130694,1.23827,1.171893,2.174411,2.142367,2.043946,2.023346,1.146715,1.052873,1.107805,1.171893,4.534218,4.47013,5.335317,5.101854,0.995651,0.952163,0.956741,0.981918,0.75761,0.762188,0.77821,0.748455,7.917144,8.439002,9.2607,7.367819,0.631724,0.592813,0.585946,0.583658,0.595102,0.613413,0.61799,0.620279,1.661707,1.700618,1.629664,1.638819,3.291371,3.190661,3.170062,3.350881
10,5.834287,5.793088,5.065232,5.566491,1.222248,1.192493,1.302358,1.233692,2.330053,2.300298,2.192721,2.192721,1.19707,1.09865,1.160449,1.219959,4.692149,4.602884,5.502403,5.300984,1.029984,0.984207,0.988785,1.007095,0.75761,0.75761,0.775921,0.748455,7.919432,8.439002,9.2607,7.374685,0.634012,0.592813,0.588235,0.585946,0.595102,0.613413,0.620279,0.620279,1.661707,1.698329,1.629664,1.638819,3.291371,3.186084,3.165484,3.350881
11,5.976196,5.955596,5.111009,5.655756,1.286336,1.25658,1.371023,1.295491,2.490272,2.45594,2.346075,2.366674,1.247425,1.146715,1.215381,1.268025,4.834058,4.726482,5.655756,5.465782,1.066606,1.016251,1.023117,1.034562,0.75761,0.759899,0.775921,0.748455,7.919432,8.441291,9.262989,7.374685,0.631724,0.592813,0.588235,0.585946,0.592813,0.613413,0.61799,0.620279,1.661707,1.698329,1.629664,1.63653,3.284504,3.181506,3.163195,3.346304
12,6.099794,6.102083,5.186542,5.722133,1.352712,1.320668,1.446555,1.366445,2.652781,2.61387,2.510872,2.536049,1.309224,1.19707,1.272602,1.320668,4.966812,4.838636,5.790799,5.616846,1.103227,1.052873,1.059739,1.068894,0.75761,0.759899,0.77821,0.748455,7.919432,8.44358,9.267567,7.381552,0.629435,0.590524,0.583658,0.585946,0.597391,0.611124,0.620279,0.620279,1.661707,1.698329,1.629664,1.63653,3.282216,3.181506,3.163195,3.346304
13,6.195926,6.20737,5.250629,5.783932,1.428244,1.384756,1.531243,1.441978,2.829023,2.780957,2.691691,2.703136,1.373312,1.249714,1.329824,1.382467,5.101854,4.918746,5.925841,5.770199,1.142138,1.084916,1.094072,1.103227,0.75761,0.75761,0.77821,0.748455,7.919432,8.441291,9.265278,7.379263,0.631724,0.590524,0.585946,0.583658,0.595102,0.613413,0.620279,0.61799,1.659419,1.698329,1.631952,1.638819,3.282216,3.176928,3.158618,3.341726
14,6.301213,6.317235,5.333028,5.854887,1.506065,1.458,1.613642,1.522087,3.005264,2.959487,2.888533,2.881666,1.444266,1.309224,1.393912,1.448844,5.257496,4.971389,6.095216,5.932708,1.178759,1.123827,1.130694,1.144427,0.75761,0.759899,0.77821,0.748455,7.921721,8.445869,9.269856,7.381552,0.631724,0.592813,0.585946,0.583658,0.595102,0.613413,0.620279,0.61799,1.659419,1.698329,1.631952,1.63653,3.275349,3.17464,3.156329,3.339437
15,6.454566,6.4477,5.431449,5.934997,1.593042,1.533532,1.705196,1.618219,3.202106,3.15404,3.105974,3.055619,1.524376,1.366445,1.462577,1.522087,5.440604,5.003433,6.271458,6.138705,1.222248,1.167315,1.167315,1.192493,0.759899,0.759899,0.780499,0.748455,7.926299,8.448157,9.272145,7.38613,0.631724,0.590524,0.588235,0.585946,0.595102,0.611124,0.620279,0.620279,1.661707,1.69604,1.631952,1.638819,3.275349,3.172351,3.151751,3.334859
16,6.662852,6.58732,5.481804,6.049439,1.693751,1.622797,1.799039,1.723507,3.410391,3.369192,3.321126,3.229572,1.609064,1.423667,1.535821,1.590753,5.662623,5.037766,6.411078,6.349279,1.265736,1.213092,1.210803,1.23827,0.75761,0.75761,0.782788,0.748455,7.926299,8.450446,9.276722,7.388418,0.629435,0.590524,0.588235,0.583658,0.595102,0.613413,0.61799,0.620279,1.661707,1.698329,1.631952,1.634241,3.270771,3.172351,3.149462,3.33257
17,6.813916,6.772717,5.479515,6.205081,1.81735,1.721218,1.886015,1.828794,3.616388,3.582055,3.504234,3.403525,1.689174,1.490043,1.622797,1.652552,5.873198,5.06981,6.48661,6.543832,1.318379,1.263447,1.261158,1.27718,0.75761,0.759899,0.780499,0.748455,7.928588,8.452735,9.2813,7.392996,0.631724,0.590524,0.588235,0.583658,0.592813,0.611124,0.61799,0.620279,1.661707,1.698329,1.629664,1.63653,3.270771,3.170062,3.147173,3.330282
18,6.960403,7.015335,5.477226,6.436255,1.931792,1.842527,1.968414,1.920348,3.781186,3.760586,3.646143,3.584344,1.75555,1.563287,1.71664,1.709773,5.973907,5.09041,6.523232,6.681163,1.387045,1.325246,1.320668,1.313802,0.75761,0.75761,0.780499,0.748455,7.935454,8.457313,9.285878,7.395285,0.631724,0.590524,0.588235,0.583658,0.595102,0.611124,0.61799,0.61799,1.659419,1.69604,1.629664,1.63653,3.263905,3.163195,3.144884,3.325704
19,7.191577,7.177844,5.481804,6.578164,2.025635,1.961547,2.048524,2.002747,3.913939,3.902495,3.769741,3.769741,1.819638,1.652552,1.799039,1.769284,6.019684,5.106432,6.56672,6.749828,1.455711,1.393912,1.389334,1.352712,0.75761,0.759899,0.782788,0.746166,7.942321,8.461891,9.288167,7.397574,0.629435,0.590524,0.585946,0.583658,0.595102,0.611124,0.61799,0.61799,1.659419,1.69604,1.629664,1.63653,3.261616,3.158618,3.140307,3.321126
20,7.431907,7.193866,5.481804,6.603342,2.110323,2.048524,2.130922,2.082856,4.030671,4.016938,3.879606,3.925383,1.879149,1.725795,1.865415,1.831083,6.049439,5.122454,6.603342,6.797894,1.515221,1.446555,1.453422,1.391623,0.759899,0.759899,0.782788,0.750744,7.94461,8.466468,9.292744,7.402152,0.631724,0.590524,0.588235,0.583658,0.595102,0.613413,0.61799,0.620279,1.659419,1.698329,1.629664,1.63653,3.259327,3.156329,3.138018,3.318837
21,7.537194,7.180133,5.481804,6.591897,2.188144,2.126345,2.211032,2.160678,4.142824,4.126802,3.984894,4.042115,1.938659,1.785306,1.924926,1.888304,6.06775,5.136187,6.62623,6.832227,1.565576,1.487755,1.501488,1.432822,0.759899,0.759899,0.780499,0.748455,7.94461,8.466468,9.297322,7.406729,0.631724,0.590524,0.585946,0.583658,0.592813,0.613413,0.615702,0.620279,1.661707,1.698329,1.627375,1.634241,3.254749,3.15404,3.135729,3.316548
22,7.571527,7.152667,5.484092,6.582742,2.270542,2.201877,2.293431,2.240787,4.248112,4.229801,4.087892,4.142824,1.998169,1.840238,1.984436,1.950103,6.086061,5.145342,6.653696,6.859693,1.609064,1.531243,1.547265,1.474022,0.75761,0.759899,0.780499,0.748455,7.949187,8.473335,9.297322,7.409018,0.631724,0.590524,0.588235,0.585946,0.592813,0.613413,0.620279,0.620279,1.659419,1.69604,1.629664,1.63653,3.250172,3.151751,3.131151,3.311971
23,7.573816,7.136645,5.484092,6.571298,2.350652,2.272831,2.373541,2.318608,4.344244,4.328222,4.181735,4.234379,2.062257,1.892882,2.043946,2.007324,6.102083,5.152209,6.678874,6.884871,1.654841,1.572442,1.588464,1.515221,0.759899,0.759899,0.782788,0.748455,7.956054,8.475624,9.299611,7.413596,0.631724,0.592813,0.588235,0.583658,0.595102,0.613413,0.620279,0.620279,1.65713,1.69604,1.627375,1.63653,3.247883,3.149462,3.131151,3.305104
24,7.557794,7.122911,5.490959,6.564431,2.426184,2.350652,2.45594,2.396429,4.438087,4.417487,4.271,4.323644,2.121767,1.945525,2.103456,2.066835,6.108949,5.161364,6.692607,6.903182,1.700618,1.61593,1.629664,1.558709,0.75761,0.75761,0.780499,0.748455,7.958343,8.480201,9.304189,7.415885,0.631724,0.592813,0.585946,0.585946,0.595102,0.613413,0.61799,0.620279,1.659419,1.69604,1.627375,1.63653,3.243305,3.142596,3.126574,3.305104
25,7.541772,7.111467,5.490959,6.559854,2.504005,2.426184,2.531472,2.47425,4.522774,4.502174,4.353399,4.408331,2.181277,1.998169,2.160678,2.124056,6.118105,5.165942,6.708629,6.919203,1.746395,1.65713,1.677729,1.599908,0.759899,0.759899,0.782788,0.748455,7.960632,8.48249,9.306477,7.420462,0.634012,0.590524,0.588235,0.583658,0.595102,0.613413,0.620279,0.61799,1.659419,1.69604,1.627375,1.634241,3.241016,3.140307,3.121996,3.300526
